Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT 104042.78       65 0.116
NLP0014I             2         OPT 104050.93       13 0.02
NLP0014I             3         OPT 104044.81       18 0.028
NLP0014I             4         OPT 104044.81       16 0.024
NLP0014I             5         OPT 104050.93       17 0.024
NLP0014I             6         OPT 104044.83       15 0.024
NLP0014I             7         OPT 104046.87       17 0.024
NLP0014I             8         OPT 104046.87       15 0.02
NLP0014I             9         OPT 104044.83       18 0.028
NLP0014I            10         OPT 104045.14       17 0.028
NLP0014I            11         OPT 104054.13       20 0.032
NLP0014I            12         OPT 104054.13       16 0.024
NLP0014I            13         OPT 104045.14       14 0.024
NLP0014I            14         OPT 115500.12       46 0.08
NLP0014I            15         OPT 115646.13       28 0.044
NLP0014I            16         OPT 113484.05       45 0.076
NLP0014I            17         OPT 115719.37       68 0.096
NLP0014I            18         OPT 109272.32       33 0.06
NLP0014I            19         OPT 115922.67       50 0.068
NLP0014I            20         OPT 113693.77      128 0.212
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT 113859.1      111 0.2
NLP0014I            22         OPT 112351.11       25 0.036
NLP0014I            23         OPT 113922.1       66 0.116
NLP0014I            24         OPT 108683.27       39 0.072
NLP0014I            25         OPT 114183.68       33 0.048
NLP0014I            26         OPT 113107.06       96 0.172
NLP0014I            27         OPT 113226.59       76 0.132
NLP0014I            28         OPT 111993.55       19 0.024
NLP0014I            29         OPT 113257.1       46 0.064
NLP0014I            30         OPT 108606.09       28 0.044
NLP0014I            31         OPT 113373.06       52 0.08
NLP0014I            32         OPT 110518.85      113 0.184
NLP0014I            33         OPT 110655.53       54 0.076
NLP0014I            34         OPT 110147.74       24 0.04
NLP0014I            35         OPT 110702.32       51 0.076
NLP0014I            36         OPT 107746.09       26 0.04
NLP0014I            37         OPT 110890.73       34 0.052
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible -1.7976931e+308 (2.41 seconds)
NLP0014I            38         OPT 115500.12       46 0.084
NLP0014I            39         OPT 115606.84       36 0.06
NLP0014I            40         OPT 115501.46       28 0.044
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT 115517.32       45 0.076
NLP0014I            42         OPT 115512.42       29 0.048
NLP0014I            43         OPT 115505.53       39 0.06
NLP0014I            44         OPT 115505.01       22 0.036
NLP0014I            45         OPT 115505.01       25 0.04
NLP0014I            46         OPT 115505.52       25 0.04
NLP0014I            47         OPT 115512.42       38 0.068
NLP0014I            48         OPT 115517.32       29 0.044
NLP0014I            49         OPT 115501.46       44 0.068
NLP0014I            50         OPT 115632.52       39 0.056
NLP0014I            51         OPT 115646.13       28 0.048
NLP0014I            52         OPT 139099.38       38 0.064
NLP0014I            53         OPT 139106.02       36 0.072
NLP0014I            54         OPT 139102.86       31 0.052
NLP0014I            55         OPT 139104.68       55 0.092
NLP0014I            56         OPT 139103.7       38 0.064
NLP0014I            57         OPT 139109.67       44 0.076
NLP0014I            58         OPT 139126.51       53 0.084
NLP0014I            59         OPT 139126.42       39 0.072
NLP0014I            60         OPT 139109.68      171 0.34
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT 139103.71       49 0.08
NLP0014I            62         OPT 139104.68       59 0.088
NLP0014I            63         OPT 139102.86      100 0.16
NLP0014I            64         OPT 139106.01       65 0.1
NLP0014I            65         OPT 139047.75       37 0.06
