Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -2.56994e-05       32 0.188
NLP0014I             2         OPT -2.5600978e-05       11 0.068
NLP0014I             3         OPT 1154.9999       28 0.132
NLP0014I             4         OPT -2.5598255e-05       11 0.068
NLP0014I             5         OPT 1154.9999       24 0.136
NLP0014I             6         OPT -2.56994e-05       12 0.072
NLP0014I             7         OPT 1889.9996       23 0.112
NLP0014I             8         OPT -2.56994e-05       12 0.08
NLP0014I             9         OPT 1889.9996       21 0.096
NLP0014I            10         OPT -2.5605049e-05       11 0.064
NLP0014I            11         OPT 3479.9996       26 0.12
NLP0014I            12         OPT -2.5605353e-05       11 0.068
NLP0014I            13         OPT 3479.9996       27 0.136
NLP0014I            14         OPT -2.56994e-05       15 0.104
NLP0014I            15         OPT 1939.9996       22 0.104
NLP0014I            16         OPT -2.5699313e-05       13 0.08
NLP0014I            17         OPT 1939.9996       23 0.12
NLP0014I            18         OPT -2.5598536e-05       11 0.068
NLP0014I            19         OPT 1319.9999       29 0.144
NLP0014I            20         OPT -2.5645454e-05       13 0.084
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT 1319.9999       31 0.172
NLP0014I            22         OPT -2.56994e-05       12 0.076
NLP0014I            23         OPT 2429.9996       25 0.136
NLP0014I            24         OPT -2.5617684e-05       11 0.068
NLP0014I            25         OPT 2429.9996       28 0.136
NLP0014I            26         OPT -2.5605919e-05       11 0.068
NLP0014I            27         OPT 907.49986       23 0.104
NLP0014I            28         OPT -2.5645454e-05       17 0.116
NLP0014I            29         OPT 907.49986       24 0.108
NLP0014I            30         OPT -2.5603718e-05       11 0.068
NLP0014I            31         OPT 989.99986       36 0.22
NLP0014I            32         OPT -2.5645462e-05       17 0.124
NLP0014I            33         OPT 989.99986       33 0.168
NLP0014I            34         OPT -2.5699315e-05       13 0.084
NLP0014I            35         OPT 2424.9996       29 0.152
NLP0014I            36         OPT -2.5699314e-05       13 0.08
NLP0014I            37         OPT 2424.9996       27 0.136
NLP0014I            38         OPT -2.5645439e-05       16 0.116
NLP0014I            39         OPT 1212.4996       24 0.112
NLP0014I            40         OPT -2.5627803e-05       11 0.068
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT 1212.4996       23 0.096
NLP0014I            42         OPT -2.5645452e-05       24 0.156
NLP0014I            43         OPT 1454.9995       37 0.228
NLP0014I            44         OPT -2.5645452e-05       12 0.072
NLP0014I            45         OPT 1454.9995       32 0.172
NLP0014I            46         OPT -2.5508289e-05       26 0.176
NLP0014I            47         OPT 1939.9995       21 0.1
