Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT 107551.74       44 0.068
NLP0014I             2         OPT 107556.14       17 0.02
NLP0014I             3         OPT 107565.08       14 0.02
NLP0014I             4         OPT 107565.08       16 0.016
NLP0014I             5         OPT 107556.14       19 0.024
NLP0014I             6         OPT 123088.3       21 0.024
NLP0014I             7         OPT 123173.32       30 0.04
NLP0014I             8         OPT 119552.51       23 0.036
NLP0014I             9         OPT 123733.52       36 0.04
NLP0014I            10         OPT 113955.52       19 0.024
NLP0014I            11         OPT 123952.43       36 0.04
NLP0014I            12         OPT 121301.22       24 0.036
NLP0014I            13         OPT 121404.27       31 0.044
NLP0014I            14         OPT 118537.41       39 0.056
NLP0014I            15         OPT 121600.89       32 0.044
NLP0014I            16         OPT 113521.84       25 0.032
NLP0014I            17         OPT 121854.78       31 0.04
NLP0014I            18         OPT 116486.98      175 0.268
NLP0014I            19         OPT 116590.39       68 0.1
NLP0014I            20         OPT 115425.16       22 0.032
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT 116634.35      104 0.14
NLP0014I            22         OPT 112059.83       20 0.028
NLP0014I            23         OPT 116823.6       76 0.104
NLP0014I            24         OPT 113378.79       26 0.04
NLP0014I            25         OPT 113487.71       39 0.056
NLP0014I            26         OPT 113133.52       20 0.032
NLP0014I            27         OPT 113541.21       60 0.08
NLP0014I            28         OPT 110989.95       20 0.028
NLP0014I            29         OPT 113785.01       38 0.052
NLP0014I            30         OPT 107551.83       12 0.016
NLP0014I            31         OPT 107566.71       15 0.02
NLP0014I            32         OPT 107566.71       14 0.02
NLP0014I            33         OPT 107551.83       12 0.016
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible -1.7976931e+308 (1.58 seconds)
NLP0014I            34         OPT 123088.3       21 0.028
NLP0014I            35         OPT 123177.53       47 0.068
NLP0014I            36         OPT 123094.19       23 0.032
NLP0014I            37         OPT 123089.9      110 0.152
NLP0014I            38         OPT 123093.46       25 0.036
NLP0014I            39         OPT 123093.46       24 0.032
NLP0014I            40         OPT 123089.89       24 0.036
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT 123094.12       27 0.04
NLP0014I            42         OPT 123177.53       40 0.06
NLP0014I            43         OPT 123173.32       30 0.044
NLP0014I            44         OPT 153967.54       38 0.056
NLP0014I            45         OPT 153984.63       60 0.096
NLP0014I            46         OPT 153985.97       43 0.06
NLP0014I            47         OPT 153981.68       37 0.056
NLP0014I            48         OPT 153968.56       64 0.092
NLP0014I            49         OPT 153970.79       38 0.06
NLP0014I            50         OPT 153967.56       61 0.084
NLP0014I            51         OPT 153972.35       47 0.076
