Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -0.12834728       18 1.552
NLP0014I             2         OPT -0.12333321       22 1.66
NLP0014I             3         OPT -0.12834737       17 1.204
NLP0014I             4         OPT -0.12487573       18 1.332
NLP0014I             5         OPT -0.12834737       17 1.204
NLP0014I             6         OPT -0.12794095       18 1.368
NLP0014I             7         OPT -0.12834737       17 1.308
NLP0014I             8         OPT -0.12671336       20 1.584
NLP0014I             9         OPT -0.12834737       17 1.216
NLP0014I            10         OPT -0.12630983       17 1.208
NLP0014I            11         OPT -0.12834737       17 1.292
NLP0014I            12         OPT -0.12779877       18 1.388
NLP0014I            13         OPT -0.12834737       17 1.284
NLP0014I            14         OPT -0.12396315       18 1.252
NLP0014I            15         OPT -0.12834737       17 1.28
NLP0014I            16         OPT -0.12774147       20 1.52
NLP0014I            17         OPT -0.12834737       17 1.292
NLP0014I            18         OPT -0.12807892       21 1.528
NLP0014I            19         OPT -0.12834737       17 1.292
NLP0014I            20         OPT -0.127803       22 1.696
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -0.12834737       17 1.292
NLP0014I            22         OPT -0.12801545       20 1.504
NLP0014I            23         OPT -0.12834737       17 1.276
NLP0014I            24         OPT -0.12680478       19 1.356
NLP0014I            25         OPT -0.12834737       17 1.272
NLP0014I            26         OPT -0.12729622       22 1.7
NLP0014I            27         OPT -0.12834737       17 1.292
NLP0014I            28         OPT -0.12748152       22 1.692
NLP0014I            29         OPT -0.12834737       17 1.32
NLP0014I            30         OPT -0.12831262       20 1.564
NLP0014I            31         OPT -0.12834737       17 1.304
NLP0014I            32         OPT -0.12797081       20 1.512
NLP0014I            33         OPT -0.12834737       17 1.276
NLP0014I            34         OPT -0.12813988       19 1.304
NLP0014I            35         OPT -0.12834737       17 1.296
NLP0014I            36         OPT -0.12805729       21 1.608
NLP0014I            37         OPT -0.12834737       17 1.316
NLP0014I            38         OPT -0.12817092       22 1.7
NLP0014I            39         OPT -0.12834737       17 1.316
NLP0014I            40         OPT -0.12829555       21 1.668
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT -0.12834737       17 1.304
NLP0014I            42         OPT -0.12822935       21 1.724
NLP0014I            43         OPT -0.12834737       17 1.296
NLP0014I            44         OPT -0.12822501       22 1.732
NLP0014I            45         OPT -0.12834737       17 1.32
NLP0014I            46         OPT -0.128296       21 1.62
NLP0014I            47         OPT -0.12834737       17 1.304
NLP0014I            48         OPT -0.12800877       21 1.616
NLP0014I            49         OPT -0.12834737       17 1.288
NLP0014I            50         OPT -0.12729795       19 1.348
NLP0014I            51         OPT -0.12834737       17 1.308
NLP0014I            52         OPT -0.1283319       21 1.572
NLP0014I            53         OPT -0.12834737       17 1.224
NLP0014I            54         OPT -0.12652795       18 1.344
NLP0014I            55         OPT -0.12834737       17 1.284
NLP0014I            56         OPT -0.127519       18 1.424
NLP0014I            57         OPT -0.12834737       17 1.304
NLP0014I            58         OPT -0.12830736       20 1.56
NLP0014I            59         OPT -0.12834737       17 1.28
NLP0014I            60         OPT -0.12832825       21 1.712
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT -0.12834737       17 1.232
NLP0014I            62         OPT -0.12834344       19 1.48
NLP0014I            63         OPT -0.12834737       17 1.3
NLP0014I            64         OPT -0.12832866       20 1.508
NLP0014I            65         OPT -0.12834737       17 1.296
NLP0014I            66         OPT -0.1283421       21 1.636
NLP0014I            67         OPT -0.12834737       17 1.288
NLP0014I            68         OPT -0.1283264       21 1.62
NLP0014I            69         OPT -0.12834737       17 1.316
NLP0014I            70         OPT -0.12834438       20 1.54
NLP0014I            71         OPT -0.12834737       17 1.224
NLP0014I            72         OPT -0.12834728       19 1.508
NLP0014I            73         OPT -0.12834737       17 1.212
NLP0014I            74         OPT -0.12834625       20 1.52
NLP0014I            75         OPT -0.12834737       17 1.32
NLP0014I            76         OPT -0.12834737       20 1.632
NLP0014I            77         OPT -0.12834737       17 1.308
NLP0014I            78         OPT -0.12834737       20 1.616
NLP0014I            79         OPT -0.12834737       17 1.324
NLP0014I            80         OPT -0.12834737       20 1.64
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            81         OPT -0.12834737       17 1.304
NLP0014I            82         OPT -0.12834737       20 1.556
NLP0014I            83         OPT -0.12834737       17 1.304
NLP0014I            84         OPT -0.12834737       20 1.616
NLP0014I            85         OPT -0.12834737       17 1.3
NLP0014I            86         OPT -0.12834737       20 1.596
NLP0014I            87         OPT -0.12834737       17 1.312
NLP0014I            88         OPT -0.12834737       20 1.632
