Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -0.14803946       20 3.264
NLP0014I             2         OPT -0.14233603       20 3.08
NLP0014I             3         OPT -0.14804071       16 2.484
NLP0014I             4         OPT -0.12322935       21 3.196
NLP0014I             5         OPT -0.14804011       19 2.684
NLP0014I             6         OPT -9.9071228e-09       10 1.74
NLP0014I             7         OPT -0.14803959       18 2.584
NLP0014I             8         OPT -0.14017177       21 3.132
NLP0014I             9         OPT -0.14804011       18 2.588
NLP0014I            10         OPT -0.1429596       23 3.532
NLP0014I            11         OPT -0.14803939       18 2.652
NLP0014I            12         OPT -0.14632527       20 2.98
NLP0014I            13         OPT -0.14804006       18 2.644
NLP0014I            14         OPT -0.14682991       21 3.328
NLP0014I            15         OPT -0.1480395       18 2.656
NLP0014I            16         OPT -0.14589804       19 3.008
NLP0014I            17         OPT -0.14804008       18 2.66
NLP0014I            18         OPT -0.14787358       20 3.132
NLP0014I            19         OPT -0.14804018       18 2.668
NLP0014I            20         OPT -0.14785916       21 3.292
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -0.14804071       19 2.892
NLP0014I            22         OPT -0.14774657       22 3.432
NLP0014I            23         OPT -0.14804071       19 2.944
NLP0014I            24         OPT -0.14781236       21 3.244
NLP0014I            25         OPT -0.1480397       17 2.532
NLP0014I            26         OPT -0.14798082       21 3.272
NLP0014I            27         OPT -0.1480394       17 2.52
NLP0014I            28         OPT -0.14760456       21 3.232
NLP0014I            29         OPT -0.14804071       19 2.864
NLP0014I            30         OPT -0.14734221       22 3.324
NLP0014I            31         OPT -0.14804071       19 2.88
NLP0014I            32         OPT -0.1479504       20 2.888
NLP0014I            33         OPT -0.1480395       17 2.48
NLP0014I            34         OPT -0.14766522       20 3.184
NLP0014I            35         OPT -0.14804071       18 2.644
NLP0014I            36         OPT -0.14794252       21 3.132
NLP0014I            37         OPT -0.14804071       18 2.652
NLP0014I            38         OPT -0.14797181       19 2.808
NLP0014I            39         OPT -0.14804071       18 2.644
NLP0014I            40         OPT -0.14799888       19 2.776
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT -0.14804071       19 2.9
NLP0014I            42         OPT -0.14793215       22 3.368
NLP0014I            43         OPT -0.14804071       18 2.74
NLP0014I            44         OPT -0.14774837       19 2.772
NLP0014I            45         OPT -0.14804071       18 2.74
NLP0014I            46         OPT -0.14802907       20 3.024
NLP0014I            47         OPT -0.14804071       18 2.708
NLP0014I            48         OPT -0.14803482       19 2.756
NLP0014I            49         OPT -0.14804071       18 2.68
NLP0014I            50         OPT -0.14734107       19 2.828
NLP0014I            51         OPT -0.14804071       18 2.68
NLP0014I            52         OPT -0.14802921       19 2.704
NLP0014I            53         OPT -0.14804071       18 2.676
NLP0014I            54         OPT -0.1480344       19 2.716
NLP0014I            55         OPT -0.14804071       19 2.816
NLP0014I            56         OPT -0.14804033       19 2.724
NLP0014I            57         OPT -0.14804071       18 2.736
NLP0014I            58         OPT -0.14804039       19 2.784
NLP0014I            59         OPT -0.14804071       18 2.784
NLP0014I            60         OPT -0.14804036       19 2.832
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT -0.14804071       18 2.804
NLP0014I            62         OPT -0.14803982       18 2.688
NLP0014I            63         OPT -0.14804071       18 2.788
NLP0014I            64         OPT -0.14804039       19 2.828
NLP0014I            65         OPT -0.14804071       18 2.76
NLP0014I            66         OPT -0.14804037       19 2.816
NLP0014I            67         OPT -0.14804071       18 2.788
NLP0014I            68         OPT -0.14804053       20 2.944
NLP0014I            69         OPT -0.14804071       18 2.752
NLP0014I            70         OPT -0.14803992       19 2.824
NLP0014I            71         OPT -0.14804071       18 2.784
NLP0014I            72         OPT -0.14803998       19 2.828
NLP0014I            73         OPT -0.14804071       18 2.72
NLP0014I            74         OPT -0.14804037       19 2.724
NLP0014I            75         OPT -0.14804071       18 2.688
NLP0014I            76         OPT -0.14804041       19 2.716
NLP0014I            77         OPT -0.14804071       18 2.672
NLP0014I            78         OPT -0.14804028       19 2.724
NLP0014I            79         OPT -0.14804071       18 2.68
NLP0014I            80         OPT -0.14804036       19 2.7
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            81         OPT -0.14804071       18 2.7
NLP0014I            82         OPT -0.14804037       19 2.732
NLP0014I            83         OPT -0.14804071       18 2.668
NLP0014I            84         OPT -0.14804037       19 2.716
NLP0014I            85         OPT -0.14804071       18 2.692
NLP0014I            86         OPT -0.14804038       19 2.732
NLP0014I            87         OPT -0.14804071       18 2.68
NLP0014I            88         OPT -0.14804034       19 2.712
NLP0014I            89         OPT -0.14804071       18 2.668
NLP0014I            90         OPT -0.14804038       19 2.748
NLP0014I            91         OPT -0.14804071       18 2.78
NLP0014I            92         OPT -0.14804029       19 2.824
NLP0014I            93         OPT -0.14804071       18 2.784
NLP0014I            94         OPT -0.14804038       19 2.828
NLP0014I            95         OPT -0.14804071       18 2.78
NLP0014I            96         OPT -0.14804037       19 2.804
NLP0014I            97         OPT -0.14804071       18 2.772
NLP0014I            98         OPT -0.14804043       19 2.812
NLP0014I            99         OPT -0.14804071       18 2.772
NLP0014I           100         OPT -0.14804051       19 2.82
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           101         OPT -0.14804071       18 2.78
NLP0014I           102         OPT -0.14804035       19 2.816
NLP0014I           103         OPT -0.14804071       18 2.78
NLP0014I           104         OPT -0.14804039       19 2.82
NLP0014I           105         OPT -0.14804071       18 2.768
NLP0014I           106         OPT -0.14804031       19 2.816
NLP0014I           107         OPT -0.14804071       18 2.772
NLP0014I           108         OPT -0.14804037       19 2.736
NLP0014I           109         OPT -0.14804071       18 2.66
NLP0014I           110         OPT -0.14804037       19 2.708
NLP0014I           111         OPT -0.14804071       18 2.668
NLP0014I           112         OPT -0.14804034       19 2.724
NLP0014I           113         OPT -0.14804071       18 2.632
NLP0014I           114         OPT -0.14804034       19 2.776
NLP0014I           115         OPT -0.14804071       18 2.724
NLP0014I           116         OPT -0.14804037       19 2.832
NLP0014I           117         OPT -0.14804071       18 2.788
NLP0014I           118         OPT -0.14804037       19 2.808
NLP0014I           119         OPT -0.14804071       18 2.756
NLP0014I           120         OPT -0.14804038       19 2.82
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           121         OPT -0.14804071       18 2.78
NLP0014I           122         OPT -0.14804037       19 2.82
NLP0014I           123         OPT -0.14804071       18 2.764
NLP0014I           124         OPT -0.14804039       19 2.82
NLP0014I           125         OPT -0.14804071       18 2.752
NLP0014I           126         OPT -0.1480404       19 2.8
NLP0014I           127         OPT -0.14804071       18 2.684
