Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT 194478.24       96 0.272
NLP0014I             2         OPT 194480.48       20 0.052
NLP0014I             3         OPT 194494.75       18 0.044
NLP0014I             4         OPT 194494.75       22 0.048
NLP0014I             5         OPT 194481.14       22 0.06
NLP0014I             6         OPT 194490.68       15 0.036
NLP0014I             7         OPT 194483.09       17 0.044
NLP0014I             8         OPT 194481.85       22 0.06
NLP0014I             9         OPT 194490.68       14 0.036
NLP0014I            10         OPT 194479.83       17 0.048
NLP0014I            11         OPT 194578.89       16 0.04
NLP0014I            12         OPT 194511.15       15 0.036
NLP0014I            13         OPT 194479.83       17 0.044
NLP0014I            14         OPT 194488.82       16 0.044
NLP0014I            15         OPT 194484.76       18 0.044
NLP0014I            16         OPT 194484.76       18 0.044
NLP0014I            17         OPT 194488.82       17 0.044
NLP0014I            18         OPT 205792.79      253 0.76
NLP0014I            19         OPT 205898.9       36 0.1
NLP0014I            20         OPT 204193.18       25 0.068
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT 205954.76       93 0.268
NLP0014I            22         OPT 200006.73       24 0.068
NLP0014I            23         OPT 206217.38       31 0.08
NLP0014I            24         OPT 204058.71       39 0.112
NLP0014I            25         OPT 204153.62       44 0.124
NLP0014I            26         OPT 202961.06       28 0.068
NLP0014I            27         OPT 204200.49       40 0.12
NLP0014I            28         OPT 199444.1       35 0.088
NLP0014I            29         OPT 204414.62       46 0.132
NLP0014I            30         OPT 203550.03      163 0.46
NLP0014I            31         OPT 203662.29       78 0.224
NLP0014I            32         OPT 202676.16       27 0.072
NLP0014I            33         OPT 203727.47       40 0.112
NLP0014I            34         OPT 199307.38       26 0.064
NLP0014I            35         OPT 204048.74      102 0.292
NLP0014I            36         OPT 202470.97       47 0.136
NLP0014I            37         OPT 202564.58       50 0.168
NLP0014I            38         OPT 201851.35       27 0.072
NLP0014I            39         OPT 202612.04      100 0.308
NLP0014I            40         OPT 198903.64       28 0.076
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT 202831.31      278 0.824
NLP0014I            42         OPT 201746.17       26 0.072
NLP0014I            43         OPT 201829.11       27 0.072
NLP0014I            44         OPT 201300.12       61 0.156
NLP0014I            45         OPT 201867.22       30 0.076
NLP0014I            46         OPT 198651.54       29 0.072
NLP0014I            47         OPT 202036.28       41 0.104
NLP0014I            48         OPT 201512.14       67 0.188
NLP0014I            49         OPT 201601.3       50 0.16
NLP0014I            50         OPT 201093.74       34 0.104
NLP0014I            51         OPT 201645.72      122 0.396
NLP0014I            52         OPT 198546.08       32 0.088
NLP0014I            53         OPT 201849.47       60 0.18
NLP0014I            54         OPT 200836.77       65 0.188
NLP0014I            55         OPT 200934.57       34 0.088
NLP0014I            56         OPT 200564.72       84 0.252
NLP0014I            57         OPT 200988.94       44 0.108
NLP0014I            58         OPT 198237.63       26 0.072
NLP0014I            59         OPT 201251.2       31 0.08
NLP0014I            60         OPT 200472.62       27 0.072
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT 200553.68       41 0.108
NLP0014I            62         OPT 200256.54       27 0.072
NLP0014I            63         OPT 200591.64       47 0.124
NLP0014I            64         OPT 198142.2       31 0.084
NLP0014I            65         OPT 200761.23       37 0.088
NLP0014I            66         OPT 194479.63       19 0.052
NLP0014I            67         OPT 194537.32       21 0.052
NLP0014I            68         OPT 194537.32       18 0.048
NLP0014I            69         OPT 194479.63       16 0.044
NLP0014I            70         OPT 194478.41       20 0.052
NLP0014I            71         OPT 194489.87       19 0.048
NLP0014I            72         OPT 194489.87       23 0.06
NLP0014I            73         OPT 194478.41       15 0.04
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible -1.7976931e+308 (8.96 seconds)
NLP0014I            74         OPT 205792.79      253 0.768
NLP0014I            75         OPT 205828.65       53 0.144
NLP0014I            76         OPT 205794.44       50 0.152
NLP0014I            77         OPT 205798.73      179 0.54
NLP0014I            78         OPT 205798.24       53 0.16
NLP0014I            79         OPT 205799.71       87 0.284
NLP0014I            80         OPT 205794.41       50 0.148
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            81         OPT 205852.71       32 0.084
NLP0014I            82         OPT 205804.45      202 0.612
NLP0014I            83         OPT 205798.94       72 0.216
NLP0014I            84         OPT 205893.72       57 0.188
NLP0014I            85         OPT 205794.41       77 0.232
NLP0014I            86         OPT 205799.71       33 0.104
NLP0014I            87         OPT 205796.29      259 0.812
NLP0014I            88         OPT 205798.73      188 0.52
NLP0014I            89         OPT 205794.44      214 0.608
NLP0014I            90         OPT 205828.65       95 0.292
NLP0014I            91         OPT 205898.9       36 0.096
NLP0014I            92         OPT 220228.25       81 0.256
NLP0014I            93         OPT 220250.85       52 0.172
NLP0014I            94         OPT 220230.83      114 0.316
NLP0014I            95         OPT 220234.57      112 0.428
NLP0014I            96         OPT 220236.28       71 0.204
NLP0014I            97         OPT 220230.57       39 0.12
NLP0014I            98         OPT 220273.43       75 0.224
NLP0014I            99         OPT 220235.38       50 0.144
NLP0014I           100         OPT 220231.02       91 0.292
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           101         OPT 220236.95       45 0.132
NLP0014I           102         OPT 220236.26      109 0.34
NLP0014I           103         OPT 220236.26       39 0.12
NLP0014I           104         OPT 220236.95       98 0.28
NLP0014I           105         OPT 220231.03      135 0.484
NLP0014I           106         OPT 220347.61       37 0.088
NLP0014I           107         OPT 220269.96       47 0.148
NLP0014I           108         OPT 220230.56       62 0.176
NLP0014I           109         OPT 220229.29       43 0.12
NLP0014I           110         OPT 220234.56       33 0.092
NLP0014I           111         OPT 220230.83       58 0.164
NLP0014I           112         OPT 220263.83       74 0.216
NLP0014I           113         OPT 220147.41       40 0.12
NLP0014I           114         OPT 241270.05       43 0.128
NLP0014I           115         OPT 241284.67      108 0.352
NLP0014I           116         OPT 241270.05       88 0.252
NLP0014I           117         OPT 241270.59       92 0.28
NLP0014I           118         OPT 241270.04       70 0.196
NLP0014I           119         OPT 241305.85       54 0.168
NLP0014I           120         OPT 241281.42       82 0.228
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           121         OPT 241271.33       52 0.148
NLP0014I           122         OPT 241293.63       87 0.248
NLP0014I           123         OPT 241297.58       44 0.132
NLP0014I           124         OPT 241311.9      138 0.464
NLP0014I           125         OPT 241293.17       52 0.16
NLP0014I           126         OPT 241365.43       49 0.136
NLP0014I           127         OPT 241271.53       53 0.148
NLP0014I           128         OPT 241305.85      138 0.444
NLP0014I           129         OPT 241270.09       44 0.128
NLP0014I           130         OPT 241917.99       87 0.248
NLP0014I           131         OPT 241270.05       59 0.176
NLP0014I           132         OPT 241270.59       95 0.292
NLP0014I           133         OPT 241270.05       49 0.144
NLP0014I           134         OPT 240928.28      916 2.44
NLP0014I           135         OPT 241222.65       62 0.2
NLP0014I           136         OPT 272272.04      128 0.32
NLP0014I           137         OPT 272309.78      103 0.356
NLP0014I           138         OPT 272272.04       75 0.208
NLP0014I           139         OPT 272290.47       94 0.28
NLP0014I           140         OPT 272280.01       62 0.18
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           141         OPT 272272.62       41 0.124
NLP0014I           142         OPT 272285.39       82 0.236
NLP0014I           143         OPT 272272.27       49 0.144
NLP0014I           144         OPT 272295.72      111 0.348
NLP0014I           145         OPT 272274.85       50 0.152
NLP0014I           146         OPT 272298.39      102 0.3
NLP0014I           147         OPT 272298.38      119 0.348
NLP0014I           148         OPT 272274.84       82 0.232
NLP0014I           149         OPT 272295.72       42 0.124
NLP0014I           150         OPT 272272.26       80 0.224
NLP0014I           151         OPT 272285.4      103 0.372
NLP0014I           152         OPT 272272.6      122 0.356
NLP0014I           153         OPT 272280.02       51 0.164
NLP0014I           154         OPT 272290.47       48 0.132
NLP0014I           155         OPT 272272.04       75 0.24
NLP0014I           156         OPT 272365.06       59 0.164
NLP0014I           157         OPT 272279.9       58 0.172
NLP0014I           158         OPT 284718.51      157 0.584
NLP0014I           159         OPT 284718.69       68 0.212
NLP0014I           160         OPT 284736.78      218 0.748
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           161         OPT 282239.76      104 0.304
NLP0014I           162         OPT 295438.5       63 0.212
NLP0014I           163         OPT 295451.85      130 0.44
NLP0014I           164         OPT 295456.69      136 0.444
NLP0014I           165         OPT 295456.66       46 0.14
NLP0014I           166         OPT 295565.63       97 0.268
NLP0014I           167         OPT 300559.51      232 0.824
NLP0014I           168         OPT 300568.89      155 0.452
NLP0014I           169         OPT 300563.28      212 0.736
NLP0014I           170         OPT 314937.95       65 0.224
NLP0014I           171         OPT 324110.82      155 0.492
NLP0014I           172         OPT 324110.96      159 0.468
NLP0014I           173         OPT 324187.24      116 0.408
NLP0014I           174         OPT 387857.61       93 0.328
NLP0014I           175         OPT 387861.24      234 0.944
NLP0014I           176         OPT 387914.63       72 0.196
NLP0014I           177         OPT 387937.54      214 0.8
NLP0014I           178         OPT 471829.85       52 0.152
NLP0014I           179         OPT 471831.24       41 0.124
NLP0014I           180         OPT 471868.95       72 0.2
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           181         OPT 471946.93      110 0.4
NLP0014I           182         OPT 568127.06       50 0.136
NLP0014I           183         OPT 568127.59      131 0.488
NLP0014I           184         OPT 568175.54       58 0.16
NLP0014I           185         OPT 568136.38       47 0.136
NLP0014I           186         OPT 568126.98       89 0.228
NLP0014I           187         OPT 568127.06       51 0.14
NLP0014I           188      INFEAS 1.7763568e-15      130 0.388
 Very small infeasibility:  1.7763568e-15
NLP0014I           189         OPT 568298.95       89 0.324
NLP0014I           190         OPT 680211.24       58 0.168
NLP0014I           191         OPT 680211.24       72 0.224
NLP0014I           192         OPT 680278.69       88 0.268
NLP0014I           193         OPT 680211.46       76 0.244
NLP0014I           194         OPT 680303.41      229 0.756
NLP0014I           195         OPT 680219.2       56 0.168
NLP0014I           196         OPT 680262.54      146 0.384
NLP0014I           197         OPT 680547.6       62 0.172
NLP0014I           198         OPT 680217.11      177 0.628
NLP0014I           199         OPT 680236.4      103 0.352
NLP0014I           200         OPT 680239.93      157 0.468
NLP0012I 
              Num      Status      Obj             It       time                 Location
