Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT 176629.65       56 0.104
NLP0014I             2         OPT 176646.32       15 0.024
NLP0014I             3         OPT 176630.56       16 0.028
NLP0014I             4         OPT 176630.56       17 0.024
NLP0014I             5         OPT 176646.32       20 0.028
NLP0014I             6         OPT 211383.96       18 0.024
NLP0014I             7         OPT 196379.95       22 0.032
NLP0014I             8         OPT 215385.47       19 0.032
NLP0014I             9         OPT 197285.09       22 0.032
NLP0014I            10         OPT 217524.93       26 0.04
NLP0014I            11         OPT 197632.7       21 0.028
NLP0014I            12         OPT 220042.53       21 0.032
NLP0014I            13         OPT 198118.96       24 0.028
NLP0014I            14         OPT 176637.67       14 0.02
NLP0014I            15         OPT 176632.71       15 0.02
NLP0014I            16         OPT 176632.71       15 0.024
NLP0014I            17         OPT 176637.67       16 0.02
NLP0014I            18         OPT 193446.91       26 0.044
NLP0014I            19         OPT 231116.16       27 0.04
NLP0014I            20         OPT 192869.52       23 0.036
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT 228236.53       25 0.036
NLP0014I            22         OPT 192410.77       20 0.032
NLP0014I            23         OPT 225794.78       24 0.036
NLP0014I            24         OPT 191418.87       23 0.028
NLP0014I            25         OPT 221031       24 0.032
NLP0014I            26         OPT 176631.01       14 0.024
NLP0014I            27         OPT 176633.45       18 0.028
NLP0014I            28         OPT 176633.45       15 0.02
NLP0014I            29         OPT 176631.01       14 0.024
NLP0014I            30         OPT 178324.41       20 0.032
NLP0014I            31         OPT 240220.28       27 0.04
NLP0014I            32         OPT 178199.8       20 0.032
NLP0014I            33         OPT 250886.89       27 0.044
NLP0014I            34         OPT 178117.61       20 0.028
NLP0014I            35         OPT 256967.68       29 0.044
NLP0014I            36         OPT 178037.38       20 0.032
NLP0014I            37         OPT 263758.36       26 0.04
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible -1.7976931e+308 (1.13 seconds)
NLP0014I            38         OPT 193446.91       26 0.04
NLP0014I            39         OPT 193446.98       24 0.04
NLP0014I            40         OPT 193467.46       17 0.028
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT 193467.46       18 0.028
NLP0014I            42         OPT 193446.98       18 0.028
NLP0014I            43         OPT 193446.91       24 0.032
NLP0014I            44         OPT 193470.81       17 0.028
NLP0014I            45         OPT 193470.81       19 0.028
NLP0014I            46         OPT 193446.91       18 0.028
NLP0014I            47         OPT 231116.16       27 0.04
NLP0014I            48         OPT 231118.73       27 0.04
NLP0014I            49         OPT 231125       26 0.04
NLP0014I            50         OPT 231117.49       21 0.032
NLP0014I            51         OPT 231120.4       26 0.04
NLP0014I            52         OPT 231120.68       24 0.036
NLP0014I            53         OPT 231118.73       22 0.036
