Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -28352.449       36 1.524
NLP0014I             2         OPT -28132.787       24 1.228
NLP0014I             3         OPT -27976.105       24 0.916
NLP0014I             4         OPT -28302.245       26 1.288
NLP0014I             5         OPT -28312.844       22 1.152
NLP0014I             6         OPT -28320.247       16 0.624
NLP0014I             7         OPT -28254.833       23 0.896
NLP0014I             8         OPT -28200.313       23 0.872
NLP0014I             9         OPT -28236.607       24 1.06
NLP0014I            10         OPT -28224.645       23 0.948
NLP0014I            11         OPT -28110.069       25 1.088
NLP0014I            12         OPT -28222.475       34 1.388
NLP0014I            13         OPT -28007.315       26 1.036
NLP0014I            14         OPT -28233.604       24 0.952
NLP0014I            15         OPT -28261.528       25 1.276
NLP0014I            16         OPT -28173.906       31 1.244
NLP0014I            17         OPT -27607.015       24 1.2
NLP0014I            18         OPT -28151.384       23 1.296
NLP0014I            19         OPT -28204.002       26 1.08
NLP0014I            20         OPT -28084.352       26 1.436
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -28077.656       46 2.74
NLP0014I            22         OPT -28085.493       27 1.12
NLP0014I            23         OPT -28044.292       24 1.216
NLP0014I            24         OPT -28213.343       23 0.932
NLP0014I            25         OPT -28246.86       34 1.388
NLP0014I            26         OPT -28140.981       26 1.44
NLP0014I            27         OPT -28232.817       24 1.108
NLP0014I            28         OPT -28320.601       21 0.784
NLP0014I            29         OPT -27821.293       37 1.36
NLP0014I            30         OPT -28106.893       24 1.26
NLP0014I            31         OPT -27149.943       23 0.928
NLP0014I            32         OPT -27884.33       26 0.912
NLP0014I            33         OPT -28263.95       38 1.708
NLP0014I            34         OPT -28268.615       22 0.82
NLP0014I            35         OPT -28344.527       22 1
NLP0014I            36         OPT -28078.076       21 0.816
NLP0014I            37         OPT -28330.047       25 0.996
NLP0014I            38         OPT -28156.23       21 0.832
NLP0014I            39         OPT -28337.701       23 1.128
NLP0014I            40         OPT -28328.69       22 1.124
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT -27645.777       26 1.384
NLP0014I            42         OPT -28338.817       23 0.88
NLP0014I            43         OPT -27034.65       28 1.324
NLP0014I            44         OPT -28345.24       23 1.204
NLP0014I            45         OPT -28088.182       25 0.972
NLP0014I            46         OPT -28341.166       20 0.724
NLP0014I            47         OPT -27551.544       24 0.956
NLP0014I            48         OPT -28099.882       24 1.012
NLP0014I            49         OPT -28348.155       22 1.16
NLP0014I            50         OPT -28351.495       26 1.008
NLP0014I            51         OPT -27907.582       25 1.284
NLP0014I            52         OPT -28350.667       24 0.832
NLP0014I            53         OPT -27097.194       90 3.708
NLP0014I            54         OPT -27902.114       24 1.312
NLP0014I            55         OPT -28349.919       24 1.248
NLP0014I            56         OPT -28351.623       24 0.94
NLP0014I            57         OPT -25836.474       24 1.02
NLP0014I            58         OPT -27964.333       20 0.76
NLP0014I            59         OPT -28351.638       22 1.104
NLP0014I            60         OPT -28149.645       23 1.116
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT -28352.112       24 1.232
NLP0014I            62         OPT -28352.402       26 0.94
NLP0014I            63         OPT -27674.485       23 0.976
NLP0014I            64         OPT -27753.743       34 2.1
NLP0014I            65         OPT -28350.62       21 1.072
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible -1.7976931e+308 (74.94 seconds)
NLP0014I            66         OPT -28351.623       24 0.94
NLP0014I            67         OPT -25836.474       24 1.016
NLP0014I            68         OPT -25836.348       51 1.804
NLP0014I            69         OPT -24736.419       28 1.044
NLP0014I            70         OPT -25832.731       25 1.16
NLP0014I            71      INFEAS 20.729114       35 1.368
NLP0014I            72         OPT -25816.898       23 0.852
NLP0014I            73         OPT -24969.55       30 1.352
NLP0014I            74         OPT -25802.958       51 2.216
NLP0014I            75         OPT -25786.262       28 1.104
