Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT 236044.06       32 0.044
NLP0014I             2         OPT 236056.68       17 0.024
NLP0014I             3         OPT 236062.19       15 0.02
NLP0014I             4         OPT 294452.57       21 0.02
NLP0014I             5         OPT 258012.35       19 0.024
NLP0014I             6         OPT 296965.24       22 0.024
NLP0014I             7         OPT 258245.14       27 0.028
NLP0014I             8         OPT 301303.67       19 0.024
NLP0014I             9         OPT 258610.62       18 0.024
NLP0014I            10         OPT 306723.86       22 0.02
NLP0014I            11         OPT 259050.46       16 0.02
NLP0014I            12         OPT 257119.23       28 0.036
NLP0014I            13         OPT 317766.1       24 0.032
NLP0014I            14         OPT 256328.3       18 0.02
NLP0014I            15         OPT 312370.54       22 0.024
NLP0014I            16         OPT 255671.43       23 0.032
NLP0014I            17         OPT 308005.06       27 0.028
NLP0014I            18         OPT 255290.45       20 0.02
NLP0014I            19         OPT 305414.68       23 0.028
NLP0014I            20         OPT 236044.15       14 0.02
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT 236060.57       16 0.02
NLP0014I            22         OPT 236070.43       16 0.012
NLP0014I            23         OPT 236086.21       19 0.024
NLP0014I            24         OPT 236086.21       17 0.02
NLP0014I            25         OPT 236075.95       16 0.02
NLP0014I            26         OPT 236047.94       16 0.02
NLP0014I            27         OPT 236056.9       16 0.02
NLP0014I            28         OPT 236455       13 0.016
NLP0014I            29         OPT 361786.07       26 0.028
NLP0014I            30         OPT 236396.72       14 0.012
NLP0014I            31         OPT 368776.44       25 0.032
NLP0014I            32         OPT 236293.86       15 0.016
NLP0014I            33         OPT 380830.08       27 0.024
NLP0014I            34         OPT 236187.33       14 0.02
NLP0014I            35         OPT 395795.51       23 0.028
NLP0014I            36         OPT 236044.06       11 0.016
NLP0014I            37         OPT 236066.28       15 0.016
NLP0014I            38         OPT 236066.28       17 0.016
NLP0014I            39         OPT 236044.06       11 0.016
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible -1.7976931e+308 (0.86 seconds)
NLP0014I            40         OPT 236187.33       14 0.012
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT 395795.51       23 0.028
NLP0014I            42         OPT 395812.31       28 0.032
NLP0014I            43         OPT 395841.18       25 0.032
NLP0014I            44         OPT 395812.16       26 0.032
NLP0014I            45         OPT 395825.49       24 0.028
NLP0014I            46         OPT 395797.1       28 0.032
NLP0014I            47         OPT 395802.94       26 0.024
NLP0014I            48         OPT 395802.94       23 0.032
NLP0014I            49         OPT 395797.1       25 0.024
NLP0014I            50         OPT 395795.67       27 0.032
NLP0014I            51         OPT 395843.48       24 0.028
NLP0014I            52         OPT 395795.51       27 0.032
NLP0014I            53         OPT 395803.45       27 0.032
NLP0014I            54         OPT 395795.51       26 0.032
NLP0014I            55         OPT 395857.19       25 0.032
NLP0014I            56         OPT 395823.63       25 0.028
NLP0014I            57         OPT 396322.13       26 0.024
NLP0014I            58         OPT 395803.45       29 0.032
NLP0014I            59         OPT 395795.51       26 0.032
NLP0014I            60         OPT 236455.27       14 0.02
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT 380830.08       26 0.028
NLP0014I            62         OPT 380877.51       28 0.028
NLP0014I            63         OPT 380857.32       29 0.032
NLP0014I            64         OPT 380857.32       27 0.036
NLP0014I            65         OPT 384537.12       27 0.032
NLP0014I            66         OPT 380838.81       26 0.032
NLP0014I            67         OPT 380831.26       26 0.028
NLP0014I            68         OPT 236853.84       15 0.016
NLP0014I            69         OPT 368776.44       25 0.028
NLP0014I            70         OPT 368776.44       28 0.028
NLP0014I            71         OPT 368776.93       24 0.032
NLP0014I            72         OPT 368777.18       27 0.032
NLP0014I            73         OPT 387015.24       25 0.032
NLP0014I            74         OPT 368776.86       25 0.028
NLP0014I            75         OPT 368840.82       24 0.028
NLP0014I            76         OPT 368787.26       26 0.028
NLP0014I            77         OPT 368777.6       25 0.032
NLP0014I            78         OPT 368776.93       25 0.028
NLP0014I            79         OPT 368776.44       27 0.032
NLP0014I            80         OPT 259516.82       23 0.028
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            81         OPT 317766.1       25 0.028
NLP0014I            82         OPT 317767.54       24 0.028
NLP0014I            83         OPT 317828.41       22 0.028
NLP0014I            84         OPT 317769.1       26 0.032
NLP0014I            85         OPT 317851       21 0.024
NLP0014I            86         OPT 259886.05       28 0.036
NLP0014I            87         OPT 387742.33       26 0.032
NLP0014I            88         OPT 387753.37       29 0.032
NLP0014I            89         OPT 387746.9       27 0.032
NLP0014I            90         OPT 387769.72       26 0.024
NLP0014I            91         OPT 387755.9       25 0.032
NLP0014I            92         OPT 387755.9       26 0.032
NLP0014I            93         OPT 387769.72       25 0.024
NLP0014I            94         OPT 387746.9       25 0.024
NLP0014I            95         OPT 390910.31       25 0.032
NLP0014I            96         OPT 282367.31       36 0.04
NLP0014I            97         OPT 337843.49       24 0.024
NLP0014I            98         OPT 337845.47       26 0.032
NLP0014I            99         OPT 337853.62       22 0.028
NLP0014I           100         OPT 337853.27       24 0.028
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           101         OPT 337867.74       24 0.028
NLP0014I           102         OPT 304839.08       20 0.024
NLP0014I           103         OPT 358636.01       25 0.032
NLP0014I           104         OPT 358643.19       32 0.036
NLP0014I           105         OPT 358671.94       26 0.024
NLP0014I           106         OPT 358671.93       25 0.028
NLP0014I           107         OPT 358643.18       26 0.032
NLP0014I           108         OPT 327430.69       21 0.028
NLP0014I           109         OPT 381004.52       23 0.028
NLP0014I           110         OPT 327463.25       25 0.032
NLP0014I           111         OPT 327472.32       26 0.032
NLP0014I           112         OPT 327473.31       33 0.032
NLP0014I           113         OPT 327502.51       22 0.028
NLP0014I           114         OPT 327480.32       20 0.024
NLP0014I           115         OPT 327524.13       38 0.04
NLP0014I           116         OPT 327709       22 0.024
NLP0014I           117         OPT 327480.49       22 0.024
NLP0014I           118         OPT 327480.5       24 0.028
NLP0014I           119         OPT 327519.69       19 0.024
NLP0014I           120         OPT 327520.06       20 0.024
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           121         OPT 327789.7       22 0.028
NLP0014I           122         OPT 327489.81       21 0.024
NLP0014I           123         OPT 327508.74       18 0.02
NLP0014I           124         OPT 327509.47       20 0.024
NLP0014I           125         OPT 327740.08       23 0.024
NLP0014I           126         OPT 327600.41       18 0.02
NLP0014I           127         OPT 327509.47       19 0.016
NLP0014I           128         OPT 327512.44       20 0.028
NLP0014I           129         OPT 327770.25       21 0.024
NLP0014I           130         OPT 327519.23       21 0.02
NLP0014I           131         OPT 327540.56       20 0.02
NLP0014I           132         OPT 327519.23       21 0.024
NLP0014I           133         OPT 327770.25       21 0.028
NLP0014I           134         OPT 327731.46       20 0.024
NLP0014I           135         OPT 328410.7       20 0.024
NLP0014I           136         OPT 327734.83       20 0.024
NLP0014I           137         OPT 328712.92       18 0.024
NLP0014I           138         OPT 327753.37       21 0.024
NLP0014I           139         OPT 327761.47       19 0.024
NLP0014I           140         OPT 329784.24       20 0.024
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           141         OPT 328331.26       19 0.024
NLP0014I           142         OPT 327761.47       19 0.02
NLP0014I           143         OPT 327782.86       17 0.02
NLP0014I           144         OPT 328172.52       20 0.024
NLP0014I           145         OPT 329784.24       20 0.028
NLP0014I           146         OPT 327866.09       19 0.024
NLP0014I           147         OPT 327876.34       20 0.024
NLP0014I           148         OPT 327924.06       19 0.02
NLP0014I           149         OPT 327782.86       18 0.02
NLP0014I           150         OPT 327805.78       19 0.024
NLP0014I           151         OPT 328133.2       19 0.024
NLP0014I           152         OPT 327805.78       19 0.024
NLP0014I           153         OPT 327819.56       21 0.028
NLP0014I           154         OPT 328022.93       19 0.024
NLP0014I           155         OPT 327879.28       20 0.024
NLP0014I           156         OPT 327819.56       17 0.016
NLP0014I           157         OPT 328133.2       19 0.024
NLP0014I           158         OPT 327819.56       21 0.028
NLP0014I           159         OPT 328335.45       20 0.024
NLP0014I           160         OPT 329611.86       20 0.024
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           161         OPT 328022.93       19 0.024
NLP0014I           162         OPT 328335.45       20 0.024
NLP0014I           163         OPT 329611.86       20 0.02
NLP0014I           164         OPT 328351.36       18 0.024
