Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -1.085463       17 0.064
NLP0014I             2         OPT -1.0843246       12 0.048
NLP0014I             3         OPT -1.085463       10 0.036
NLP0014I             4         OPT -1.0848422       13 0.048
NLP0014I             5         OPT -1.085463       10 0.036
NLP0014I             6         OPT -1.0841367       11 0.04
NLP0014I             7         OPT -1.085463       10 0.036
NLP0014I             8         OPT -1.0843908       17 0.06
NLP0014I             9         OPT -1.085463       10 0.04
NLP0014I            10         OPT -1.0840841       12 0.044
NLP0014I            11         OPT -1.085463       10 0.036
NLP0014I            12         OPT -1.0839353       16 0.064
NLP0014I            13         OPT -1.085463       10 0.036
NLP0014I            14         OPT -1.0842949       14 0.052
NLP0014I            15         OPT -1.085463       10 0.032
NLP0014I            16         OPT -1.0806088       14 0.044
NLP0014I            17         OPT -1.085463       10 0.036
NLP0014I            18         OPT -1.0819736       13 0.044
NLP0014I            19         OPT -1.085463       10 0.036
NLP0014I            20         OPT -1.0853441       11 0.04
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -1.085463       10 0.036
NLP0014I            22         OPT -1.0838333       11 0.044
NLP0014I            23         OPT -1.085463       10 0.036
NLP0014I            24         OPT -1.0852849       11 0.04
NLP0014I            25         OPT -1.085463       10 0.036
NLP0014I            26         OPT -1.085204       11 0.044
NLP0014I            27         OPT -1.085463       10 0.036
NLP0014I            28         OPT -1.0854193       13 0.048
NLP0014I            29         OPT -1.085463       10 0.036
NLP0014I            30         OPT -1.0854333       12 0.044
NLP0014I            31         OPT -1.085463       10 0.036
NLP0014I            32         OPT -1.0854465       10 0.036
NLP0014I            33         OPT -1.085463       10 0.036
NLP0014I            34         OPT -1.0834853       11 0.04
NLP0014I            35         OPT -1.085463       10 0.036
NLP0014I            36         OPT -1.0854619       10 0.032
NLP0014I            37         OPT -1.085463       10 0.036
NLP0014I            38         OPT -1.085463       10 0.04
NLP0014I            39         OPT -1.085463       10 0.036
NLP0014I            40         OPT -1.085463       11 0.04
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT -1.085463       10 0.036
NLP0014I            42         OPT -1.085463       11 0.04
NLP0014I            43         OPT -1.085463       10 0.036
NLP0014I            44         OPT -1.085463       11 0.036
NLP0014I            45         OPT -1.085463       10 0.036
NLP0014I            46         OPT -1.085463       11 0.04
NLP0014I            47         OPT -1.085463       10 0.036
NLP0014I            48         OPT -1.085463       11 0.044
NLP0014I            49         OPT -1.085463       10 0.036
NLP0014I            50         OPT -1.085463       11 0.04
NLP0014I            51         OPT -1.085463       10 0.036
NLP0014I            52         OPT -1.085463       11 0.04
NLP0014I            53         OPT -1.085463       10 0.036
NLP0014I            54         OPT -1.085463       11 0.044
NLP0014I            55         OPT -1.085463       10 0.036
NLP0014I            56         OPT -1.085463       11 0.04
NLP0014I            57         OPT -1.085463       10 0.036
NLP0014I            58         OPT -1.085463       11 0.044
NLP0014I            59         OPT -1.085463       10 0.036
NLP0014I            60         OPT -1.085463       11 0.04
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT -1.085463       10 0.036
NLP0014I            62         OPT -1.085463       11 0.044
NLP0014I            63         OPT -1.085463       10 0.036
NLP0014I            64         OPT -1.085463       11 0.036
NLP0014I            65         OPT -1.085463       10 0.04
NLP0014I            66         OPT -1.085463       11 0.04
NLP0014I            67         OPT -1.085463       10 0.032
NLP0014I            68         OPT -1.085463       10 0.036
NLP0014I            69         OPT -1.085463       10 0.036
NLP0014I            70         OPT -1.085463       11 0.04
NLP0014I            71         OPT -1.085463       10 0.036
NLP0014I            72         OPT -1.085463       11 0.04
NLP0014I            73         OPT -1.085463       10 0.036
NLP0014I            74         OPT -1.085463       11 0.04
NLP0014I            75         OPT -1.085463       10 0.036
NLP0014I            76         OPT -1.085463       11 0.04
NLP0014I            77         OPT -1.085463       10 0.036
NLP0014I            78         OPT -1.085463       11 0.04
NLP0014I            79         OPT -1.085463       10 0.04
NLP0014I            80         OPT -1.085463       10 0.036
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            81         OPT -1.085463       10 0.036
NLP0014I            82         OPT -1.085463       11 0.04
NLP0014I            83         OPT -1.085463       10 0.036
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible -1.7976931e+308 (3.32 seconds)
NLP0014I            84         OPT -1.085463       10 0.036
NLP0014I            85         OPT -1.0806088       14 0.048
NLP0014I            86         OPT -1.085463       10 0.04
NLP0014I            87         OPT -1.0819736       13 0.044
NLP0014I            88         OPT -1.085463       10 0.036
NLP0014I            89         OPT -1.0834853       11 0.04
NLP0014I            90         OPT -1.085463       10 0.036
NLP0014I            91         OPT -1.0838333       11 0.044
NLP0014I            92         OPT -1.085463       10 0.036
NLP0014I            93         OPT -1.0839353       10 0.036
NLP0014I            94         OPT -1.085463       11 0.04
NLP0014I            95         OPT -1.0841367       11 0.044
NLP0014I            96         OPT -1.085463       11 0.04
NLP0014I            97         OPT -1.0840841       12 0.044
NLP0014I            98         OPT -1.085463       13 0.044
NLP0014I            99         OPT -1.0843246       13 0.044
NLP0014I           100         OPT -1.085463       13 0.048
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           101         OPT -1.0843908       14 0.052
NLP0014I           102      INFEAS 0.005309661       36 0.144
NLP0014I           103         OPT -1.0842949       14 0.048
NLP0014I           104         OPT -1.0832168        9 0.032
NLP0012I 
              Num      Status      Obj             It       time                 Location
