Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -1.1484589       20 3.476
NLP0014I             2         OPT -1.145553       22 3.34
NLP0014I             3         OPT -1.1484589       18 2.804
NLP0014I             4         OPT -1.1458211       20 3.008
NLP0014I             5         OPT -1.1484589       18 2.804
NLP0014I             6         OPT -1.1457354       18 2.776
NLP0014I             7         OPT -1.1484589       18 2.796
NLP0014I             8         OPT -1.1443447       20 2.932
NLP0014I             9         OPT -1.1484589       18 2.764
NLP0014I            10         OPT -1.1450789       22 3.444
NLP0014I            11         OPT -1.1484589       18 2.804
NLP0014I            12         OPT -1.1481615       20 3.184
NLP0014I            13         OPT -1.1484589       18 2.82
NLP0014I            14         OPT -1.1472892       18 2.784
NLP0014I            15         OPT -1.1484589       18 2.96
NLP0014I            16         OPT -1.1439688       17 2.392
NLP0014I            17         OPT -1.1484589       19 2.944
NLP0014I            18         OPT -1.1463499       17 2.52
NLP0014I            19         OPT -1.1484589       18 2.828
NLP0014I            20         OPT -1.145836       18 2.856
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -1.1484589       18 2.82
NLP0014I            22         OPT -1.1477666       18 2.82
NLP0014I            23         OPT -1.1484589       18 2.824
NLP0014I            24         OPT -1.1447221       21 3.22
NLP0014I            25         OPT -1.1484589       18 2.8
NLP0014I            26         OPT -1.1481394       19 2.928
NLP0014I            27         OPT -1.1484589       18 2.94
NLP0014I            28         OPT -1.1483029       20 3.064
NLP0014I            29         OPT -1.1484589       18 2.912
NLP0014I            30         OPT -1.1482383       20 3.18
NLP0014I            31         OPT -1.1484589       18 2.908
NLP0014I            32         OPT -1.1480787       19 2.872
NLP0014I            33         OPT -1.1484589       18 2.932
NLP0014I            34         OPT -1.1476383       20 3.06
NLP0014I            35         OPT -1.1484589       18 2.928
NLP0014I            36         OPT -1.148098       21 3.156
NLP0014I            37         OPT -1.1484589       18 2.94
NLP0014I            38         OPT -1.1482627       21 3.168
NLP0014I            39         OPT -1.1484589       18 2.828
NLP0014I            40         OPT -1.1483722       20 2.896
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT -1.1484589       18 2.952
NLP0014I            42         OPT -1.1478208       20 3.008
NLP0014I            43         OPT -1.1484589       18 2.844
NLP0014I            44         OPT -1.1482836       22 3.272
NLP0014I            45         OPT -1.1484589       18 2.924
NLP0014I            46         OPT -1.1482355       20 3.096
NLP0014I            47         OPT -1.1484589       18 2.916
NLP0014I            48         OPT -1.1483371       21 3.24
NLP0014I            49         OPT -1.1484589       18 2.916
NLP0014I            50         OPT -1.1481404       21 3.196
NLP0014I            51         OPT -1.1484589       18 2.924
NLP0014I            52         OPT -1.148327       22 3.38
NLP0014I            53         OPT -1.1484589       18 2.924
NLP0014I            54         OPT -1.1484168       22 3.312
NLP0014I            55         OPT -1.1484589       18 2.944
NLP0014I            56         OPT -1.14842       22 3.284
NLP0014I            57         OPT -1.1484589       18 2.944
NLP0014I            58         OPT -1.1484281       21 3.2
NLP0014I            59         OPT -1.1484589       18 2.924
NLP0014I            60         OPT -1.1479642       19 2.92
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT -1.1484589       18 2.932
NLP0014I            62         OPT -1.1481911       18 2.688
NLP0014I            63         OPT -1.1484589       18 2.84
NLP0014I            64         OPT -1.1484578       21 3.236
NLP0014I            65         OPT -1.1484589       18 2.94
NLP0014I            66         OPT -1.1484522       20 3.096
NLP0014I            67         OPT -1.1484589       18 2.944
NLP0014I            68         OPT -1.1484567       21 3.204
NLP0014I            69         OPT -1.1484589       18 2.936
NLP0014I            70         OPT -1.1484579       21 3.256
NLP0014I            71         OPT -1.1484589       18 2.968
NLP0014I            72         OPT -1.1484586       21 3.26
NLP0014I            73         OPT -1.1484589       18 2.956
NLP0014I            74         OPT -1.1484547       21 3.232
NLP0014I            75         OPT -1.1484589       18 2.928
