Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT 218466.06       79 0.2
NLP0014I             2         OPT 218493.72       15 0.032
NLP0014I             3         OPT 218472.47       18 0.036
NLP0014I             4         OPT 218467.24       17 0.032
NLP0014I             5         OPT 218485.93       20 0.04
NLP0014I             6         OPT 218485.93       18 0.036
NLP0014I             7         OPT 218467.25       15 0.032
NLP0014I             8         OPT 218475.19       17 0.036
NLP0014I             9         OPT 218514.03       19 0.04
NLP0014I            10         OPT 218514.03       16 0.028
NLP0014I            11         OPT 218475.19       19 0.04
NLP0014I            12         OPT 235275.02       22 0.032
NLP0014I            13         OPT 235328.89       32 0.068
NLP0014I            14         OPT 232004.14       32 0.072
NLP0014I            15         OPT 235583.56      123 0.336
NLP0014I            16         OPT 225965.57       24 0.048
NLP0014I            17         OPT 235851.54       72 0.152
NLP0014I            18         OPT 218487.11       16 0.032
NLP0014I            19         OPT 218563.09       19 0.04
NLP0014I            20         OPT 218560.2       17 0.036
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT 218488.66       18 0.036
NLP0014I            22         OPT 232215.6       38 0.088
NLP0014I            23         OPT 232288.17       48 0.116
NLP0014I            24         OPT 229943.93       47 0.112
NLP0014I            25         OPT 232369.07       61 0.136
NLP0014I            26         OPT 224933.7       36 0.084
NLP0014I            27         OPT 232697.7       50 0.096
NLP0014I            28         OPT 231208.88       45 0.096
NLP0014I            29         OPT 231268.27       28 0.052
NLP0014I            30         OPT 229287.6       38 0.088
NLP0014I            31         OPT 231303.6       27 0.06
NLP0014I            32         OPT 224653.05       36 0.072
NLP0014I            33         OPT 231473.44       22 0.044
NLP0014I            34         OPT 218468.74       16 0.032
NLP0014I            35         OPT 218494.7       19 0.036
NLP0014I            36         OPT 228113.76       66 0.152
NLP0014I            37         OPT 228176.59       44 0.088
NLP0014I            38         OPT 227154.56       49 0.108
NLP0014I            39         OPT 228216.62       53 0.112
NLP0014I            40         OPT 223604.02       26 0.056
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT 228423.85       45 0.084
NLP0014I            42         OPT 227613.08      318 0.72
NLP0014I            43         OPT 227673.6       95 0.208
NLP0014I            44         OPT 226788.41       27 0.056
NLP0014I            45         OPT 227711.28      131 0.324
NLP0014I            46         OPT 223434.33       28 0.06
NLP0014I            47         OPT 227903.91       20 0.04
NLP0014I            48         OPT 226840.06      122 0.284
