Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -1.124041       17 0.512
NLP0014I             2         OPT -1.1215007       17 0.452
NLP0014I             3         OPT -1.124041       14 0.4
NLP0014I             4         OPT -1.1217035       16 0.408
NLP0014I             5         OPT -1.124041       14 0.392
NLP0014I             6         OPT -1.1158123       16 0.412
NLP0014I             7         OPT -1.124041       14 0.4
NLP0014I             8         OPT -1.1227086       15 0.392
NLP0014I             9         OPT -1.124041       14 0.4
NLP0014I            10         OPT -1.1215349       14 0.368
NLP0014I            11         OPT -1.124041       14 0.392
NLP0014I            12         OPT -1.1209497       15 0.396
NLP0014I            13         OPT -1.124041       14 0.384
NLP0014I            14         OPT -1.1236238       15 0.44
NLP0014I            15         OPT -1.124041       14 0.392
NLP0014I            16         OPT -1.123426       14 0.388
NLP0014I            17         OPT -1.124041       14 0.396
NLP0014I            18         OPT -1.1233043       13 0.328
NLP0014I            19         OPT -1.124041       14 0.38
NLP0014I            20         OPT -1.1237925       14 0.4
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -1.124041       14 0.388
NLP0014I            22         OPT -1.1231925       16 0.464
NLP0014I            23         OPT -1.124041       14 0.388
NLP0014I            24         OPT -1.1218716       16 0.444
NLP0014I            25         OPT -1.124041       14 0.392
NLP0014I            26         OPT -1.1237038       14 0.404
NLP0014I            27         OPT -1.124041       14 0.388
NLP0014I            28         OPT -1.1229416       15 0.428
NLP0014I            29         OPT -1.124041       14 0.392
NLP0014I            30         OPT -1.1234727       14 0.412
NLP0014I            31         OPT -1.124041       14 0.384
NLP0014I            32         OPT -1.1233723       14 0.408
NLP0014I            33         OPT -1.124041       14 0.384
NLP0014I            34         OPT -1.1239228       14 0.412
NLP0014I            35         OPT -1.124041       14 0.392
NLP0014I            36         OPT -1.123955       13 0.36
NLP0014I            37         OPT -1.124041       14 0.38
NLP0014I            38         OPT -1.1239992       14 0.412
NLP0014I            39         OPT -1.124041       14 0.384
NLP0014I            40         OPT -1.1240152       14 0.416
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT -1.124041       14 0.396
NLP0014I            42         OPT -1.1238656       14 0.412
NLP0014I            43         OPT -1.124041       14 0.392
NLP0014I            44         OPT -1.124041       13 0.364
NLP0014I            45         OPT -1.124041       14 0.384
NLP0014I            46         OPT -1.1214981       15 0.388
NLP0014I            47         OPT -1.124041       14 0.384
NLP0014I            48         OPT -1.1237643       14 0.456
NLP0014I            49         OPT -1.124041       14 0.392
NLP0014I            50         OPT -1.1233156       15 0.424
NLP0014I            51         OPT -1.124041       14 0.388
NLP0014I            52         OPT -1.124041       13 0.36
NLP0014I            53         OPT -1.124041       14 0.384
NLP0014I            54         OPT -1.124041       13 0.368
NLP0014I            55         OPT -1.124041       14 0.388
NLP0014I            56         OPT -1.124041       13 0.364
NLP0014I            57         OPT -1.124041       14 0.4
NLP0014I            58         OPT -1.124041       13 0.376
NLP0014I            59         OPT -1.124041       14 0.392
NLP0014I            60         OPT -1.124041       13 0.368
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT -1.124041       14 0.38
NLP0014I            62         OPT -1.124041       13 0.368
NLP0014I            63         OPT -1.124041       14 0.38
NLP0014I            64         OPT -1.124041       13 0.368
NLP0014I            65         OPT -1.124041       14 0.38
NLP0014I            66         OPT -1.124041       13 0.352
NLP0014I            67         OPT -1.124041       14 0.376
NLP0014I            68         OPT -1.124041       13 0.368
NLP0014I            69         OPT -1.124041       14 0.38
NLP0014I            70         OPT -1.124041       13 0.364
NLP0014I            71         OPT -1.124041       14 0.392
NLP0014I            72         OPT -1.124041       13 0.356
NLP0014I            73         OPT -1.124041       14 0.38
NLP0014I            74         OPT -1.124041       13 0.36
NLP0014I            75         OPT -1.124041       14 0.38
NLP0014I            76         OPT -1.124041       13 0.364
NLP0014I            77         OPT -1.124041       14 0.38
NLP0014I            78         OPT -1.124041       13 0.364
NLP0014I            79         OPT -1.124041       14 0.388
NLP0014I            80         OPT -1.124041       13 0.368
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            81         OPT -1.124041       14 0.388
NLP0014I            82         OPT -1.124041       13 0.36
NLP0014I            83         OPT -1.124041       14 0.388
NLP0014I            84         OPT -1.124041       13 0.364
NLP0014I            85         OPT -1.124041       14 0.388
NLP0014I            86         OPT -1.124041       13 0.356
NLP0014I            87         OPT -1.124041       14 0.388
NLP0014I            88         OPT -1.124041       13 0.36
NLP0014I            89         OPT -1.124041       14 0.38
NLP0014I            90         OPT -1.124041       13 0.356
NLP0014I            91         OPT -1.124041       14 0.38
NLP0014I            92         OPT -1.124041       13 0.364
NLP0014I            93         OPT -1.124041       14 0.392
NLP0014I            94         OPT -1.124041       13 0.368
NLP0014I            95         OPT -1.124041       14 0.384
NLP0014I            96         OPT -1.124041       13 0.368
NLP0014I            97         OPT -1.124041       14 0.388
NLP0014I            98         OPT -1.1239598       13 0.364
NLP0014I            99         OPT -1.124041       14 0.38
NLP0014I           100         OPT -1.124041       13 0.352
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           101         OPT -1.124041       14 0.392
NLP0014I           102         OPT -1.124041       13 0.364
NLP0014I           103         OPT -1.124041       14 0.388
NLP0014I           104         OPT -1.124041       13 0.364
NLP0014I           105         OPT -1.124041       14 0.388
NLP0014I           106         OPT -1.124041       13 0.368
NLP0014I           107         OPT -1.124041       14 0.392
NLP0014I           108         OPT -1.124041       13 0.368
NLP0014I           109         OPT -1.124041       14 0.392
NLP0014I           110         OPT -1.124041       13 0.368
NLP0014I           111         OPT -1.124041       14 0.388
NLP0014I           112         OPT -1.124041       13 0.36
NLP0014I           113         OPT -1.124041       14 0.392
NLP0014I           114         OPT -1.124041       13 0.368
NLP0014I           115         OPT -1.124041       14 0.392
NLP0014I           116         OPT -1.124041       13 0.368
NLP0014I           117         OPT -1.124041       14 0.376
NLP0014I           118         OPT -1.124041       13 0.36
NLP0014I           119         OPT -1.124041       14 0.388
NLP0014I           120         OPT -1.124041       13 0.352
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           121         OPT -1.124041       14 0.38
NLP0014I           122         OPT -1.124041       13 0.36
NLP0014I           123         OPT -1.124041       14 0.388
NLP0014I           124         OPT -1.124041       13 0.364
NLP0014I           125         OPT -1.124041       14 0.376
NLP0014I           126         OPT -1.124041       13 0.36
NLP0014I           127         OPT -1.124041       14 0.384
NLP0014I           128         OPT -1.124041       13 0.368
NLP0014I           129         OPT -1.124041       14 0.384
NLP0014I           130         OPT -1.124041       13 0.352
NLP0014I           131         OPT -1.124041       14 0.388
NLP0014I           132         OPT -1.124041       13 0.368
NLP0014I           133         OPT -1.124041       14 0.388
