Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -2.56994e-05       44 0.368
NLP0014I             2         OPT -2.56994e-05       57 0.62
NLP0014I             3         OPT 1154.9999       59 0.44
NLP0014I             4         OPT -2.5699395e-05       56 0.612
NLP0014I             5         OPT 1154.9999       68 0.564
NLP0014I             6         OPT -2.5699401e-05       55 0.58
NLP0014I             7         OPT 3479.9996       65 0.508
NLP0014I             8         OPT -2.5699384e-05       68 0.604
NLP0014I             9         OPT 3479.9996       64 0.5
NLP0014I            10         OPT -2.56994e-05       52 0.54
NLP0014I            11         OPT 1319.9999      100 0.968
NLP0014I            12         OPT -2.56994e-05       57 0.62
NLP0014I            13         OPT 1889.9996      113 0.812
NLP0014I            14         OPT -2.5699392e-05       58 0.624
NLP0014I            15         OPT 1889.9996       55 0.548
NLP0014I            16      FAILED 0.020572139       70 0.62
NLP0014I *           1         OPT -2.5699402e-05       41 0.324   resolve robustness
NLP0014I            18         OPT 1319.9999       30 0.172
NLP0014I            19         OPT -2.5699399e-05       25 0.152
NLP0014I            20         OPT 1939.9996       56 0.38
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -2.5699399e-05       24 0.152
NLP0014I            22         OPT 1939.9996       56 0.34
NLP0014I            23         OPT -2.5699399e-05       24 0.152
NLP0014I            24         OPT 907.49986       35 0.216
NLP0014I            25         OPT -2.5699403e-05       24 0.152
NLP0014I            26         OPT 907.49986       34 0.204
NLP0014I            27         OPT -2.5699399e-05       23 0.156
NLP0014I            28         OPT 989.99986       38 0.228
NLP0014I            29         OPT -2.56994e-05       21 0.128
NLP0014I            30         OPT 989.99986       36 0.208
NLP0014I            31         OPT -2.5699399e-05       35 0.276
NLP0014I            32         OPT 2429.9996       45 0.272
NLP0014I            33         OPT -2.5699399e-05       27 0.192
NLP0014I            34         OPT 2429.9996       41 0.26
NLP0014I            35         OPT -2.5699362e-05       24 0.172
NLP0014I            36         OPT 2424.9996      128 1.052
NLP0014I            37         OPT -2.5699401e-05       52 0.424
NLP0014I            38         OPT 2424.9996       31 0.18
NLP0014I            39         OPT -2.5699399e-05       25 0.156
NLP0014I            40         OPT 1212.4996       35 0.216
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT -2.56994e-05       50 0.416
NLP0014I            42         OPT 1212.4996       32 0.216
NLP0014I            43         OPT -2.5699399e-05       23 0.156
NLP0014I            44         OPT 1454.9995       46 0.328
NLP0014I            45         OPT -2.56994e-05       25 0.172
NLP0014I            46         OPT 1454.9995       34 0.24
NLP0014I            47         OPT -2.56994e-05       24 0.16
NLP0014I            48         OPT 1939.9995       32 0.204
NLP0014I            49         OPT -2.5699399e-05       46 0.38
NLP0014I            50         OPT 1939.9995       34 0.224
NLP0014I            51         OPT -2.56994e-05       24 0.156
NLP0014I            52         OPT 2159.9994       68 0.476
NLP0014I            53         OPT -2.56994e-05       23 0.16
NLP0014I            54         OPT 2159.9994       36 0.228
NLP0014I            55         OPT -2.56994e-05       24 0.156
NLP0014I            56         OPT 824.99981       46 0.296
NLP0014I            57         OPT -2.5699399e-05       23 0.152
NLP0014I            58         OPT 824.99981       30 0.18
NLP0014I            59         OPT -2.5699393e-05       25 0.192
NLP0014I            60         OPT 824.99981       43 0.296
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT -2.569936e-05       26 0.16
NLP0014I            62         OPT 824.99981       30 0.184
NLP0014I            63         OPT -2.5699399e-05       24 0.152
NLP0014I            64         OPT 2182.4995       44 0.272
NLP0014I            65         OPT -2.5699399e-05       24 0.152
NLP0014I            66         OPT 2182.4995       32 0.184
NLP0014I            67         OPT -2.5699342e-05       30 0.232
NLP0014I            68         OPT 2429.9994       34 0.216
NLP0014I            69         OPT -2.5699399e-05       53 0.476
NLP0014I            70         OPT 989.99981       30 0.176
NLP0014I            71         OPT -2.56994e-05       24 0.156
NLP0014I            72         OPT 2429.9994       34 0.208
NLP0014I            73         OPT -2.5699399e-05       23 0.144
NLP0014I            74         OPT 989.99981      102 0.74
NLP0014I            75         OPT -2.56994e-05       24 0.16
NLP0014I            76         OPT 3189.9994       33 0.212
NLP0014I            77         OPT -2.5699399e-05       24 0.18
NLP0014I            78         OPT 3189.9994       33 0.188
NLP0014I            79         OPT -2.56994e-05       24 0.16
NLP0014I            80         OPT 1072.4998       38 0.228
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            81         OPT -2.469172e-05       45 0.4
NLP0014I            82         OPT 1072.4998       39 0.236
NLP0014I            83         OPT -2.56994e-05       31 0.184
NLP0014I            84         OPT -2.56994e-05       24 0.148
NLP0014I            85         OPT -2.5699398e-05       52 0.316
NLP0014I            86         OPT -2.5699401e-05       35 0.252
NLP0014I            87         OPT -2.5699399e-05       23 0.144
NLP0014I            88         OPT -2.5699399e-05       36 0.224
NLP0014I            89         OPT -2.56994e-05       54 0.364
NLP0014I            90         OPT -2.5699399e-05       30 0.164
NLP0014I            91         OPT -2.5699397e-05       32 0.188
NLP0014I            92         OPT -2.56994e-05       36 0.2
NLP0014I            93         OPT -2.56994e-05       23 0.156
NLP0014I            94      FAILED 547.95697     3000 26.604
NLP0014I *           1         OPT 524.40499       83 0.492   resolve robustness
NLP0014I            96         OPT -2.56994e-05       35 0.216
NLP0014I            97         OPT -2.56994e-05       25 0.144
NLP0014I            98         OPT -2.56994e-05       26 0.152
NLP0014I            99         OPT -2.5699039e-05       41 0.244
NLP0014I           100         OPT -2.56994e-05       36 0.24
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           101         OPT -2.5699402e-05       43 0.284
NLP0014I           102         OPT -2.56994e-05       35 0.292
NLP0014I           103         OPT -2.5699399e-05       41 0.248
NLP0014I           104         OPT -2.56994e-05       39 0.228
NLP0014I           105         OPT -2.5699402e-05       94 0.816
NLP0014I           106         OPT -2.56994e-05       86 0.524
NLP0014I           107         OPT -2.56994e-05       21 0.12
NLP0014I           108         OPT -2.56994e-05       20 0.12
NLP0014I           109         OPT -2.5699398e-05       41 0.232
NLP0014I           110         OPT -2.56994e-05       22 0.136
NLP0014I           111      INFEAS 0.0011271736      150 1.036
NLP0014I           112         OPT -2.56994e-05       22 0.136
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible -1.7976931e+308 (60.04 seconds)
NLP0014I           113         OPT -2.5699339e-05       22 0.16
NLP0014I           114         OPT 3479.9996       39 0.22
NLP0014I           115         OPT -2.56994e-05       21 0.128
NLP0014I           116         OPT 3479.9996       32 0.196
NLP0014I           117         OPT -2.56994e-05       21 0.132
NLP0014I           118         OPT 2429.9996       34 0.232
NLP0014I           119         OPT -2.56994e-05       21 0.132
NLP0014I           120         OPT 2424.9996       31 0.18
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           121         OPT -2.56994e-05       21 0.128
NLP0014I           122         OPT 2429.9994       31 0.188
NLP0014I           123         OPT -2.5699401e-05       24 0.152
NLP0014I           124         OPT 2429.9994       29 0.176
NLP0014I           125         OPT -2.56994e-05       24 0.148
NLP0014I           126         OPT 2429.9996      258 2.096
NLP0014I           127         OPT -2.56994e-05       24 0.156
NLP0014I           128         OPT 2424.9996       32 0.196
NLP0014I           129         OPT -2.5699401e-05       24 0.152
NLP0014I           130         OPT 2182.4995       33 0.192
NLP0014I           131         OPT 3189.9983       57 0.344
NLP0014I           132         OPT 3189.9994       30 0.172
NLP0014I           133         OPT 3189.9983       40 0.26
NLP0014I           134         OPT 4179.9981       34 0.208
NLP0014I           135         OPT 3189.9983       30 0.168
NLP0014I           136         OPT 6559.9972      166 1.44
NLP0014I           137         OPT 3189.9983       32 0.184
NLP0014I           138         OPT 4254.9979       40 0.232
NLP0014I           139         OPT 3189.9983       33 0.208
NLP0014I           140         OPT 4509.9982       45 0.272
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           141         OPT 5129.9974       37 0.228
NLP0014I           142         OPT 5129.998       38 0.22
NLP0014I           143         OPT 5129.9974       38 0.22
NLP0014I           144      FAILED 8539.9961     1174 10.192
NLP0014I *           1         OPT 8539.9961       62 0.416   resolve robustness
NLP0014I           146         OPT 5129.9974       39 0.22
NLP0014I           147         OPT 6367.4969      434 4.056
NLP0014I           148         OPT 6162.4968      535 4.136
NLP0014I           149         OPT 7019.997      461 3.824
NLP0014I           150         OPT 6162.4968      438 3.872
NLP0014I           151         OPT 7202.4969     1177 11.228
NLP0014I           152         OPT 6162.4968      507 4.504
NLP0014I           153         OPT 7334.9967       44 0.244
NLP0014I           154         OPT 6162.4968      262 2.028
NLP0014I           155         OPT 6714.997       46 0.26
NLP0014I           156         OPT 6162.4968      317 2.624
NLP0014I           157         OPT 7240.538      487 5.264
NLP0014I           158         OPT 6162.4968      490 3.868
NLP0014I           159         OPT 7055.538      839 8.032
NLP0014I           160         OPT 6162.4968      626 5.948
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           161         OPT 6509.997     1794 17.496
NLP0014I           162         OPT 6162.4968      258 2.152
NLP0014I           163         OPT 6509.997      478 4.164
NLP0014I           164         OPT 7132.4959      456 3.656
NLP0014I           165         OPT 7659.9965      451 4.448
NLP0014I           166         OPT 8204.9954       50 0.28
NLP0014I           167         OPT 7874.9959      644 6.188
NLP0014I           168         OPT 8699.9951      244 2.132
NLP0014I           169         OPT 11874.996      535 4.368
NLP0014I           170         OPT 8699.9951      822 7.496
NLP0014I           171      INFEAS 0.16949145      213 1.324
NLP0014I           172         OPT 8699.9951     1045 9.104
NLP0014I           173      INFEAS 0.16949145      220 1.38
NLP0014I           174         OPT 8699.9951      767 7.212
NLP0014I           175      FAILED 14463.43     3000 30.084
NLP0014I *           1         OPT 14463.425     2118 16.184   resolve robustness
NLP0014I           177      INFEAS 0.14552422      225 1.504
NLP0014I           178         OPT 8699.9951      956 9.284
NLP0014I           179      FAILED 8709.6951     3000 31.408
NLP0014I *           1         OPT 8708.9354      168 1.308   resolve robustness
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           181         OPT 22927.175      182 1.808
NLP0014I           182         OPT 8708.9354      500 6
NLP0014I           183      INFEAS 0.4775182      204 1.34
NLP0014I           184         OPT 8708.9354     1903 24.16
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT 8708.9402      251 2.096
Cbc0004I Integer solution of 8708.9402 found after 22360 iterations and 69 nodes (336.46 seconds)
NLP0014I           185         OPT 4179.9981      135 1.044
NLP0014I           186         OPT 5372.4989      113 0.916
NLP0014I           187         OPT 4179.9981       51 0.324
NLP0014I           188         OPT 4282.5024     1095 11.152
NLP0014I           189         OPT 4179.9981       54 0.352
NLP0014I           190         OPT 12051.817     2860 30.264
NLP0014I           191         OPT 4179.9981       46 0.264
NLP0014I           192         OPT 5274.9977      810 8.516
