Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -2.5699402e-05       19 0.068
NLP0014I             2         OPT -2.5695395e-05       18 0.064
NLP0014I             3         OPT 1454.9992       20 0.068
NLP0014I             4         OPT -2.5695389e-05       18 0.064
NLP0014I             5         OPT 1454.9992       20 0.068
NLP0014I             6         OPT -2.5695441e-05       18 0.06
NLP0014I             7         OPT 1939.9992       19 0.068
NLP0014I             8         OPT -2.5695453e-05       18 0.06
NLP0014I             9         OPT 1939.9992       18 0.06
NLP0014I            10         OPT -2.5695449e-05       18 0.068
NLP0014I            11         OPT 2159.9991       20 0.064
NLP0014I            12         OPT -2.5695447e-05       18 0.068
NLP0014I            13         OPT 2159.9991       19 0.06
NLP0014I            14         OPT -2.569676e-05       18 0.064
NLP0014I            15         OPT 2182.4992       19 0.064
NLP0014I            16         OPT -2.5696646e-05       18 0.068
NLP0014I            17         OPT 2182.4992       18 0.06
NLP0014I            18         OPT -2.5696707e-05       18 0.064
NLP0014I            19         OPT 2429.9991       19 0.064
NLP0014I            20         OPT -2.5696527e-05       18 0.064
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT 2429.9991       18 0.056
NLP0014I            22         OPT -2.5695392e-05       18 0.064
NLP0014I            23         OPT 824.9997       19 0.06
NLP0014I            24         OPT -2.5695396e-05       18 0.068
NLP0014I            25         OPT 824.9997       19 0.064
NLP0014I            26         OPT -2.5699399e-05       19 0.072
NLP0014I            27         OPT 824.9997       20 0.068
NLP0014I            28         OPT -2.56994e-05       19 0.068
NLP0014I            29         OPT 824.9997       19 0.064
NLP0014I            30         OPT -2.5697099e-05       18 0.068
NLP0014I            31         OPT 3189.999       18 0.06
NLP0014I            32         OPT -2.5697106e-05       18 0.06
NLP0014I            33         OPT 3189.999       18 0.064
NLP0014I            34         OPT -2.5695437e-05       18 0.064
NLP0014I            35         OPT 989.9997       18 0.06
NLP0014I            36         OPT -2.5695397e-05       18 0.068
NLP0014I            37         OPT 1072.4997       18 0.056
NLP0014I            38         OPT -2.5699399e-05       19 0.072
NLP0014I            39         OPT 989.9997       19 0.064
NLP0014I            40         OPT -2.5699399e-05       19 0.072
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT 1072.4997       18 0.06
NLP0014I            42         OPT -2.5699399e-05       18 0.064
NLP0014I            43      INFEAS 0.77157991       21 0.08
NLP0014I            44         OPT -2.5695108e-05       17 0.06
NLP0014I            45         OPT -2.5683353e-05       32 0.116
NLP0014I            46         OPT -2.56994e-05       18 0.06
NLP0014I            47      INFEAS 0.17275414       24 0.092
NLP0014I            48         OPT -2.5699399e-05       18 0.06
NLP0014I            49         OPT -2.5639107e-05       14 0.048
NLP0014I            50         OPT -2.5695706e-05       17 0.056
