Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -31692.246       42 0.676
NLP0014I             2         OPT -31600.567       18 0.26
NLP0014I             3         OPT -31554.393       22 0.312
NLP0014I             4         OPT -31596.268       18 0.264
NLP0014I             5         OPT -31538.717       22 0.316
NLP0014I             6         OPT -31470.483       20 0.292
NLP0014I             7         OPT -30771.304       22 0.304
NLP0014I             8         OPT -31582.099       20 0.284
NLP0014I             9         OPT -31455.366       22 0.316
NLP0014I            10         OPT -31578.66       17 0.256
NLP0014I            11         OPT -30996.013       24 0.332
NLP0014I            12         OPT -31578.976       20 0.292
NLP0014I            13         OPT -31584.215       19 0.272
NLP0014I            14         OPT -31671.503       21 0.304
NLP0014I            15         OPT -31655.449       20 0.292
NLP0014I            16         OPT -31572.544       21 0.308
NLP0014I            17         OPT -31339.447       18 0.26
NLP0014I            18         OPT -31670.382       19 0.272
NLP0014I            19         OPT -31597.476       17 0.24
NLP0014I            20         OPT -31637.844       20 0.288
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -31483.742       20 0.288
NLP0014I            22         OPT -31635.585       18 0.256
NLP0014I            23         OPT -31250.915       21 0.3
NLP0014I            24         OPT -31441.708       20 0.296
NLP0014I            25         OPT -31440.151       19 0.272
NLP0014I            26         OPT -31669.85       21 0.312
NLP0014I            27         OPT -31552.744       22 0.316
NLP0014I            28         OPT -31640.079       19 0.272
NLP0014I            29         OPT -31359.858       20 0.28
NLP0014I            30         OPT -31651.585       18 0.264
NLP0014I            31         OPT -31473.403       18 0.256
NLP0014I            32         OPT -31649.228       18 0.256
NLP0014I            33         OPT -31217.67       19 0.268
NLP0014I            34         OPT -31364.781       22 0.304
NLP0014I            35         OPT -31443.153       22 0.308
