Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -1.1516318       20 3.492
NLP0014I             2         OPT -1.1432903       21 3.06
NLP0014I             3         OPT -1.1516318       17 2.628
NLP0014I             4         OPT -1.1466838       21 3.128
NLP0014I             5         OPT -1.1516318       19 2.904
NLP0014I             6         OPT -1.1489333       19 2.764
NLP0014I             7         OPT -1.1516318       20 3.024
NLP0014I             8         OPT -1.1484784       22 3.272
NLP0014I             9         OPT -1.1516318       18 2.74
NLP0014I            10         OPT -1.1428812       20 3.044
NLP0014I            11         OPT -1.1516318       21 3.164
NLP0014I            12         OPT -1.1509848       21 3.18
NLP0014I            13         OPT -1.1516318       19 2.9
NLP0014I            14         OPT -1.1508461       20 2.996
NLP0014I            15         OPT -1.1516318       20 3.012
NLP0014I            16         OPT -1.151077       22 3.296
NLP0014I            17         OPT -1.1516318       19 2.916
NLP0014I            18         OPT -1.1485275       20 2.892
NLP0014I            19         OPT -1.1516318       19 2.908
NLP0014I            20         OPT -1.14993       22 3.248
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -1.1516318       19 2.856
NLP0014I            22         OPT -1.1509797       22 3.308
NLP0014I            23         OPT -1.1516318       18 2.744
NLP0014I            24         OPT -1.1497719       20 2.772
NLP0014I            25         OPT -1.1516318       19 2.9
NLP0014I            26         OPT -1.1509119       22 3.3
NLP0014I            27         OPT -1.1516318       19 2.88
NLP0014I            28         OPT -1.1511897       21 3.164
NLP0014I            29         OPT -1.1516318       20 3.024
NLP0014I            30         OPT -1.1510959       21 3
NLP0014I            31         OPT -1.1516318       19 2.896
NLP0014I            32         OPT -1.1515209       22 3.308
NLP0014I            33         OPT -1.1516318       18 2.764
NLP0014I            34         OPT -1.1514629       22 3.36
NLP0014I            35         OPT -1.1516318       18 2.724
NLP0014I            36         OPT -1.1510548       22 3.312
NLP0014I            37         OPT -1.1516318       19 2.892
NLP0014I            38         OPT -1.1499905       21 3.176
NLP0014I            39         OPT -1.1516318       19 2.904
NLP0014I            40         OPT -1.1515138       19 2.796
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT -1.1516318       19 2.892
NLP0014I            42         OPT -1.1484182       18 2.512
NLP0014I            43         OPT -1.1516318       19 2.9
NLP0014I            44         OPT -1.1503524       21 3.14
NLP0014I            45         OPT -1.1516318       18 2.64
NLP0014I            46         OPT -1.1515626       20 3.16
NLP0014I            47         OPT -1.1516318       18 2.688
NLP0014I            48         OPT -1.1515937       19 2.896
NLP0014I            49         OPT -1.1516318       19 2.928
NLP0014I            50         OPT -1.1515955       19 2.82
NLP0014I            51         OPT -1.1516318       18 2.748
NLP0014I            52         OPT -1.1515593       20 3.024
NLP0014I            53         OPT -1.1516318       19 2.916
NLP0014I            54         OPT -1.1516222       19 2.928
NLP0014I            55         OPT -1.1516318       19 2.912
NLP0014I            56         OPT -1.151627       21 3.188
NLP0014I            57         OPT -1.1516318       19 2.904
NLP0014I            58         OPT -1.1516318       18 2.672
NLP0014I            59         OPT -1.1516318       18 2.764
NLP0014I            60         OPT -1.1516318       21 3.156
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT -1.1516318       19 2.884
NLP0014I            62         OPT -1.1516318       21 3.176
NLP0014I            63         OPT -1.1516318       19 2.908
NLP0014I            64         OPT -1.1516318       19 2.888
NLP0014I            65         OPT -1.1516318       19 2.92
NLP0014I            66         OPT -1.1516318       21 3.184
NLP0014I            67         OPT -1.1516318       19 2.916
NLP0014I            68         OPT -1.1516318       19 2.956
NLP0014I            69         OPT -1.1516318       19 2.936
NLP0014I            70         OPT -1.1516318       20 3.004
NLP0014I            71         OPT -1.1516318       19 2.892
NLP0014I            72         OPT -1.1516318       19 2.916
NLP0014I            73         OPT -1.1516318       19 2.94
NLP0014I            74         OPT -1.1516318       19 2.94
NLP0014I            75         OPT -1.1516318       19 2.916
NLP0014I            76         OPT -1.1516318       19 2.884
NLP0014I            77         OPT -1.1516318       19 2.892
NLP0014I            78         OPT -1.1516318       19 2.864
NLP0014I            79         OPT -1.1516318       19 2.884
NLP0014I            80         OPT -1.1516318       21 3.172
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            81         OPT -1.1516318       19 2.892
NLP0014I            82         OPT -1.1516318       20 3.032
NLP0014I            83         OPT -1.1516318       19 2.888
NLP0014I            84         OPT -1.1516318       19 2.88
NLP0014I            85         OPT -1.1516318       19 2.896
NLP0014I            86         OPT -1.1516318       21 3.172
NLP0014I            87         OPT -1.1516318       19 2.904
NLP0014I            88         OPT -1.1516318       19 2.872
NLP0014I            89         OPT -1.1516318       19 2.876
NLP0014I            90         OPT -1.1516318       19 2.92
NLP0014I            91         OPT -1.1516318       19 2.892
NLP0014I            92         OPT -1.1516318       19 2.868
NLP0014I            93         OPT -1.1516318       19 2.9
NLP0014I            94         OPT -1.1516318       19 2.896
NLP0014I            95         OPT -1.1516318       19 2.9
NLP0014I            96         OPT -1.1516318       20 3.032
NLP0014I            97         OPT -1.1516318       19 2.916
NLP0014I            98         OPT -1.1516318       19 2.876
NLP0014I            99         OPT -1.1516318       19 2.908
NLP0014I           100         OPT -1.1516318       19 2.872
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           101         OPT -1.1516318       19 2.912
NLP0014I           102         OPT -1.1516318       19 2.872
NLP0014I           103         OPT -1.1516318       19 2.936
NLP0014I           104         OPT -1.1516318       19 2.888
NLP0014I           105         OPT -1.1516318       19 2.924
NLP0014I           106         OPT -1.1516318       19 2.912
NLP0014I           107         OPT -1.1516318       19 2.944
NLP0014I           108         OPT -1.1516318       19 2.936
NLP0014I           109         OPT -1.1516318       19 2.92
NLP0014I           110         OPT -1.1516318       19 2.896
NLP0014I           111         OPT -1.1516318       19 2.892
NLP0014I           112         OPT -1.1516318       19 2.948
NLP0014I           113         OPT -1.1516318       19 2.956
NLP0014I           114         OPT -1.1516318       19 2.912
NLP0014I           115         OPT -1.1516318       19 2.94
NLP0014I           116         OPT -1.1516318       19 2.9
NLP0014I           117         OPT -1.1516318       19 2.916
NLP0014I           118         OPT -1.1516318       19 2.88
NLP0014I           119         OPT -1.1516318       19 2.904
NLP0014I           120         OPT -1.1516318       19 2.924
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           121         OPT -1.1516318       19 3.008
NLP0014I           122         OPT -1.1516318       19 3
NLP0014I           123         OPT -1.1516318       19 3.036
NLP0014I           124         OPT -1.1516318       19 2.952
NLP0014I           125         OPT -1.1516318       19 2.992
NLP0014I           126         OPT -1.1516318       19 3.004
NLP0014I           127         OPT -1.1516318       19 3.016
NLP0014I           128         OPT -1.1516318       19 2.984
NLP0014I           129         OPT -1.1516318       19 3
NLP0014I           130         OPT -1.1516318       19 3.004
NLP0014I           131         OPT -1.1516318       19 2.98
NLP0014I           132         OPT -1.1516318       19 2.956
NLP0014I           133         OPT -1.1516318       19 2.948
NLP0014I           134         OPT -1.1516318       19 2.92
NLP0014I           135         OPT -1.1516318       19 2.904
NLP0014I           136         OPT -1.1516318       20 3.052
NLP0014I           137         OPT -1.1516318       19 2.88
NLP0014I           138         OPT -1.1516318       19 2.904
NLP0014I           139         OPT -1.1516318       19 2.92
NLP0014I           140         OPT -1.1516318       19 2.876
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           141         OPT -1.1516318       19 2.908
NLP0014I           142         OPT -1.1516318       19 2.936
NLP0014I           143         OPT -1.1516318       19 2.96
NLP0014I           144         OPT -1.1516318       19 2.888
NLP0014I           145         OPT -1.1516318       19 2.94
NLP0014I           146         OPT -1.1516318       19 2.88
NLP0014I           147         OPT -1.1516318       19 2.888
NLP0014I           148         OPT -1.1516318       19 2.932
NLP0014I           149         OPT -1.1516318       19 2.924
NLP0014I           150         OPT -1.1516318       19 2.912
NLP0014I           151         OPT -1.1516318       19 2.896
NLP0014I           152         OPT -1.1516318       19 2.936
NLP0014I           153         OPT -1.1516318       19 2.928
NLP0014I           154         OPT -1.1516318       19 2.96
NLP0014I           155         OPT -1.1516318       19 2.976
NLP0014I           156         OPT -1.1516318       19 2.9
NLP0014I           157         OPT -1.1516318       19 2.94
NLP0014I           158         OPT -1.1516318       20 3.192
NLP0014I           159         OPT -1.1516318       19 2.928
NLP0014I           160         OPT -1.1516318       19 2.916
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           161         OPT -1.1516318       19 2.92
NLP0014I           162         OPT -1.1516318       19 2.948
NLP0014I           163         OPT -1.1516318       19 2.94
NLP0014I           164         OPT -1.1516318       19 2.94
NLP0014I           165         OPT -1.1516318       19 2.928
NLP0014I           166         OPT -1.1516318       20 3.08
NLP0014I           167         OPT -1.1516318       19 2.908
NLP0014I           168         OPT -1.1516318       19 2.928
NLP0014I           169         OPT -1.1516318       18 2.776
NLP0014I           170         OPT -1.1516318       19 2.92
NLP0014I           171         OPT -1.1516318       18 2.748
NLP0014I           172         OPT -1.1516318       19 2.9
NLP0014I           173         OPT -1.1516318       19 2.912
NLP0014I           174         OPT -1.1516318       19 2.952
NLP0014I           175         OPT -1.1516318       19 2.952
NLP0014I           176         OPT -1.1516318       19 2.932
NLP0014I           177         OPT -1.1516318       18 2.764
NLP0014I           178         OPT -1.1516318       19 2.88
NLP0014I           179         OPT -1.1516318       19 2.904
NLP0014I           180         OPT -1.1516318       19 2.888
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           181         OPT -1.1516318       19 2.916
NLP0014I           182         OPT -1.1516318       19 2.944
NLP0014I           183         OPT -1.1516318       19 2.956
NLP0014I           184         OPT -1.1516318       19 2.868
NLP0014I           185         OPT -1.1516318       19 2.928
NLP0014I           186         OPT -1.1516318       19 2.92
NLP0014I           187         OPT -1.1516318       19 2.944
NLP0014I           188         OPT -1.1516318       19 2.9
NLP0014I           189         OPT -1.1516318       19 2.916
NLP0014I           190         OPT -1.1516318       19 2.888
NLP0014I           191         OPT -1.1516318       19 2.924
NLP0014I           192         OPT -1.1516318       19 2.924
NLP0014I           193         OPT -1.1516318       19 2.94
NLP0014I           194         OPT -1.1516318       19 2.896
NLP0014I           195         OPT -1.1516318       19 2.96
NLP0014I           196         OPT -1.1516318       19 2.928
NLP0014I           197         OPT -1.1516318       19 2.96
NLP0014I           198         OPT -1.1516318       19 2.864
NLP0014I           199         OPT -1.1516318       19 2.94
NLP0014I           200         OPT -1.1516318       19 2.872
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           201         OPT -1.1516318       19 2.92
NLP0014I           202         OPT -1.1516318       19 2.92
NLP0014I           203         OPT -1.1516318       19 2.928
NLP0014I           204         OPT -1.1516318       19 2.908
NLP0014I           205         OPT -1.1516318       19 2.908
NLP0014I           206         OPT -1.1516318       19 2.916
NLP0014I           207         OPT -1.1516318       19 2.908
NLP0014I           208         OPT -1.1516318       19 2.932
NLP0014I           209         OPT -1.1516318       19 2.94
NLP0014I           210         OPT -1.1516318       19 2.872
NLP0014I           211         OPT -1.1516318       19 2.916
NLP0014I           212         OPT -1.1516318       19 2.928
NLP0014I           213         OPT -1.1516318       19 2.944
NLP0014I           214         OPT -1.1516318       19 2.928
NLP0014I           215         OPT -1.1516318       19 2.928
NLP0014I           216         OPT -1.1516318       19 2.932
NLP0014I           217         OPT -1.1516318       19 2.96
NLP0014I           218         OPT -1.1516318       19 2.952
NLP0014I           219         OPT -1.1516318       19 2.956
NLP0014I           220         OPT -1.1516318       19 2.948
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           221         OPT -1.1516318       19 2.944
NLP0014I           222         OPT -1.1516318       19 2.908
NLP0014I           223         OPT -1.1516318       19 2.928
NLP0014I           224         OPT -1.1516318       19 2.872
NLP0014I           225         OPT -1.1516318       19 2.892
NLP0014I           226         OPT -1.1516318       19 2.936
NLP0014I           227         OPT -1.1516318       19 2.932
NLP0014I           228         OPT -1.1516318       19 2.872
NLP0014I           229         OPT -1.1516318       19 2.94
NLP0014I           230         OPT -1.1516318       19 2.872
NLP0014I           231         OPT -1.1516318       19 2.9
NLP0014I           232         OPT -1.1516318       20 3.032
NLP0014I           233         OPT -1.1516318       19 2.916
NLP0014I           234         OPT -1.1516318       19 2.912
NLP0014I           235         OPT -1.1516318       19 2.952
NLP0014I           236         OPT -1.1516318       19 2.988
NLP0014I           237         OPT -1.1516318       18 2.768
NLP0014I           238         OPT -1.1516318       19 2.896
NLP0014I           239         OPT -1.1516318       19 2.904
NLP0014I           240         OPT -1.1516318       19 2.936
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           241         OPT -1.1516318       19 2.94
NLP0014I           242         OPT -1.1516318       19 2.852
NLP0014I           243         OPT -1.1516318       19 2.876
NLP0014I           244         OPT -1.1516318       19 2.936
