Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT 1.178868       29 0.06
NLP0014I             2         OPT 1.1819638       20 0.048
NLP0014I             3         OPT 1.1830084       19 0.036
NLP0014I             4         OPT 1.225918       20 0.032
NLP0014I             5         OPT 1.2109616       23 0.048
NLP0014I             6         OPT 1.2270868       20 0.048
NLP0014I             7         OPT 1.2109118       25 0.056
NLP0014I             8         OPT 1.180774       20 0.044
NLP0014I             9         OPT 1.184765       14 0.036
NLP0014I            10         OPT 1.1988454       21 0.048
NLP0014I            11         OPT 1.4032952       21 0.036
NLP0014I            12         OPT 1.1991688       21 0.048
NLP0014I            13         OPT 1.4083899       21 0.048
NLP0014I            14         OPT 1.1945564       19 0.044
NLP0014I            15         OPT 1.247144       20 0.04
NLP0014I            16         OPT 1.1948073       19 0.044
NLP0014I            17         OPT 1.2488719       20 0.044
NLP0014I            18         OPT 1.1953059       18 0.04
NLP0014I            19         OPT 1.2323362       20 0.048
NLP0014I            20         OPT 1.1953059       19 0.04
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT 1.2352305       22 0.048
NLP0014I            22         OPT 1.2087771       20 0.04
NLP0014I            23         OPT 1.625532       19 0.044
NLP0014I            24         OPT 1.2025167       20 0.044
NLP0014I            25         OPT 1.3332022       18 0.04
NLP0014I            26         OPT 1.1861866       20 0.044
NLP0014I            27         OPT 1.2152397       24 0.052
NLP0014I            28         OPT 1.1861866       20 0.048
NLP0014I            29         OPT 1.2152397       25 0.052
NLP0014I            30         OPT 1.1882108       20 0.04
NLP0014I            31         OPT 1.2967242       19 0.044
