Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT 358482.44       57 0.188
NLP0014I             2         OPT 358483.89       22 0.056
NLP0014I             3         OPT 358544.69       18 0.048
NLP0014I             4         OPT 358505.85       23 0.06
NLP0014I             5         OPT 358483.89       21 0.052
NLP0014I             6         OPT 358500.56       17 0.048
NLP0014I             7         OPT 358485       17 0.044
NLP0014I             8         OPT 358484.88       23 0.056
NLP0014I             9         OPT 358500.56       15 0.04
NLP0014I            10         OPT 394053.1       24 0.064
NLP0014I            11         OPT 378047.34       21 0.052
NLP0014I            12         OPT 394794.66       25 0.064
NLP0014I            13         OPT 378185.86       24 0.06
NLP0014I            14         OPT 395976.41       25 0.064
NLP0014I            15         OPT 378454.74       22 0.052
NLP0014I            16         OPT 396336.97       23 0.056
NLP0014I            17         OPT 378523.51       25 0.056
NLP0014I            18         OPT 397779.18       24 0.064
NLP0014I            19         OPT 378787.64       22 0.06
NLP0014I            20         OPT 400236.64       26 0.064
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT 379238.81       22 0.056
NLP0014I            22         OPT 400073.07       26 0.06
NLP0014I            23         OPT 379193.01       25 0.064
NLP0014I            24         OPT 403222.31       25 0.068
NLP0014I            25         OPT 379725.65       30 0.072
NLP0014I            26         OPT 358497.47       21 0.056
NLP0014I            27         OPT 358487.97       19 0.04
NLP0014I            28         OPT 358487.97       22 0.06
NLP0014I            29         OPT 358497.47       24 0.056
NLP0014I            30         OPT 358482.78       18 0.048
NLP0014I            31         OPT 358500.43       21 0.056
NLP0014I            32         OPT 358500.43       22 0.056
NLP0014I            33         OPT 358482.78       16 0.044
NLP0014I            34         OPT 375926.61       21 0.052
NLP0014I            35         OPT 413354.48       28 0.072
NLP0014I            36         OPT 375203.67       22 0.052
NLP0014I            37         OPT 409789.93       28 0.072
NLP0014I            38         OPT 375235.4       25 0.06
NLP0014I            39         OPT 410020.96       30 0.072
NLP0014I            40         OPT 374637.27       22 0.06
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT 407223.87       28 0.064
NLP0014I            42         OPT 374282.59       17 0.048
NLP0014I            43         OPT 405581.06       31 0.076
