Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT 403909.61       49 0.124
NLP0014I             2         OPT 403963.82       25 0.044
NLP0014I             3         OPT 403949.62       21 0.044
NLP0014I             4         OPT 403933.5       22 0.048
NLP0014I             5         OPT 403963.82       21 0.044
NLP0014I             6         OPT 443036.64       29 0.06
NLP0014I             7         OPT 426202.14       24 0.052
NLP0014I             8         OPT 443254.31       29 0.064
NLP0014I             9         OPT 426240.72       22 0.048
NLP0014I            10         OPT 447272.07       24 0.056
NLP0014I            11         OPT 427122.59       23 0.052
NLP0014I            12         OPT 447647.98       26 0.056
NLP0014I            13         OPT 427189.08       33 0.068
NLP0014I            14         OPT 447672.9       23 0.048
NLP0014I            15         OPT 427215.85       28 0.06
NLP0014I            16         OPT 448114.83       27 0.06
NLP0014I            17         OPT 427296.53       30 0.064
NLP0014I            18         OPT 452473.44       25 0.052
NLP0014I            19         OPT 428113.68       33 0.068
NLP0014I            20         OPT 452757.29       25 0.04
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT 428183.98       27 0.052
NLP0014I            22         OPT 403918.53       22 0.048
NLP0014I            23         OPT 403913.26       22 0.048
NLP0014I            24         OPT 403913.26       21 0.044
NLP0014I            25         OPT 403940.99       27 0.06
NLP0014I            26         OPT 423412.06       24 0.052
NLP0014I            27         OPT 463896.71       24 0.052
NLP0014I            28         OPT 423489.78       24 0.044
NLP0014I            29         OPT 464236.4       30 0.064
NLP0014I            30         OPT 422224.31       26 0.056
NLP0014I            31         OPT 458368.83       28 0.064
NLP0014I            32         OPT 422336.63       24 0.052
NLP0014I            33         OPT 458928.94       34 0.072
NLP0014I            34         OPT 422245.65       24 0.048
NLP0014I            35         OPT 458399.35       25 0.048
NLP0014I            36         OPT 422140.07       24 0.048
NLP0014I            37         OPT 457917.14       25 0.056
NLP0014I            38         OPT 421080.42       21 0.044
NLP0014I            39         OPT 453198.6       28 0.06
NLP0014I            40         OPT 421004.29       26 0.056
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT 452998.72       28 0.06
NLP0014I            42         OPT 403910.92       22 0.048
NLP0014I            43         OPT 403913.95       21 0.04
NLP0014I            44         OPT 403931.49       22 0.048
NLP0014I            45         OPT 403912.72       21 0.044
NLP0014I            46         OPT 403912.72       23 0.048
NLP0014I            47         OPT 403934.01       28 0.06
NLP0014I            48         OPT 403912.02       23 0.048
NLP0014I            49         OPT 403932.83       22 0.048
NLP0014I            50         OPT 403931.95       17 0.04
NLP0014I            51         OPT 403909.64       20 0.044
NLP0014I            52         OPT 403909.64       24 0.052
NLP0014I            53         OPT 404040.42       21 0.048
NLP0014I            54         OPT 405481.15       23 0.048
NLP0014I            55         OPT 467875.02       84 0.18
NLP0014I            56         OPT 405456.63       23 0.044
NLP0014I            57         OPT 468134.66      105 0.252
NLP0014I            58         OPT 405286.11       25 0.052
NLP0014I            59         OPT 477202.29       29 0.06
NLP0014I            60         OPT 405272.62       26 0.056
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT 478226.48       25 0.056
NLP0014I            62         OPT 405272.89       26 0.052
NLP0014I            63         OPT 478160.97       32 0.068
NLP0014I            64         OPT 405260.98       23 0.048
NLP0014I            65         OPT 479227.37       27 0.06
NLP0014I            66         OPT 405072.61       24 0.052
NLP0014I            67         OPT 489124.3       26 0.056
NLP0014I            68         OPT 405063.26       26 0.056
NLP0014I            69         OPT 489740.13       24 0.052
NLP0014I            70         OPT 403911.53       24 0.052
NLP0014I            71         OPT 403913.57       23 0.052
