Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -1.279982e-05       17 0.04
NLP0014I             2         OPT -1.2798111e-05       17 0.036
NLP0014I             3         OPT 2199.9994       12 0.024
NLP0014I             4         OPT -1.279824e-05       17 0.036
NLP0014I             5         OPT 2199.9994       16 0.032
NLP0014I             6         OPT -1.2798369e-05       17 0.036
NLP0014I             7         OPT 1529.9995       18 0.036
NLP0014I             8         OPT -1.2798313e-05       17 0.036
NLP0014I             9         OPT 1529.9995       16 0.028
NLP0014I            10         OPT -1.2799788e-05       16 0.032
NLP0014I            11         OPT -1.2753562e-05       15 0.028
NLP0014I            12         OPT -1.2799485e-05       16 0.036
NLP0014I            13      INFEAS 0.17051463       24 0.052
NLP0014I            14         OPT -1.279838e-05       17 0.036
NLP0014I            15         OPT 1359.9995       17 0.036
NLP0014I            16         OPT -1.2798326e-05       17 0.036
NLP0014I            17         OPT 1359.9995       19 0.032
NLP0014I            18         OPT -1.2799635e-05       16 0.032
NLP0014I            19         OPT -1.279982e-05       15 0.032
NLP0014I            20         OPT -1.2799768e-05       17 0.032
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -1.2761141e-05       49 0.12
NLP0014I            22         OPT -1.279978e-05       17 0.036
NLP0014I            23         OPT -1.2791989e-05       55 0.132
NLP0014I            24         OPT -1.279981e-05       17 0.04
NLP0014I            25         OPT -1.279982e-05       53 0.124
NLP0014I            26         OPT -1.2799797e-05       17 0.032
NLP0014I            27         OPT -1.2790178e-05       48 0.14
NLP0014I            28         OPT -1.2799806e-05       17 0.032
NLP0014I            29         OPT -1.27706e-05       27 0.064
NLP0014I            30         OPT -1.2799819e-05       17 0.036
NLP0014I            31         OPT -1.2776381e-05       27 0.06
NLP0014I            32         OPT -1.2799093e-05       17 0.028
NLP0014I            33         OPT 1699.9997       17 0.036
NLP0014I            34         OPT -1.2799276e-05       17 0.036
NLP0014I            35         OPT 1699.9997       17 0.032
NLP0014I            36         OPT -1.2799321e-05       17 0.036
NLP0014I            37         OPT 1359.9997       18 0.036
NLP0014I            38         OPT -1.2799489e-05       17 0.032
NLP0014I            39         OPT 1359.9997       18 0.036
NLP0014I            40         OPT -1.2798937e-05       17 0.036
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT 2399.9996       17 0.032
NLP0014I            42         OPT -1.2798929e-05       17 0.032
NLP0014I            43         OPT 2399.9996       17 0.028
NLP0014I            44         OPT -1.2799485e-05       16 0.036
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible -1.7976931e+308 (1.94 seconds)
NLP0014I            45         OPT -1.2796714e-05       17 0.036
NLP0014I            46         OPT 2199.9994       16 0.032
NLP0014I            47         OPT -1.2799328e-05       16 0.036
NLP0014I            48         OPT 2199.9994       18 0.036
NLP0014I            49         OPT -1.2799441e-05       16 0.036
NLP0014I            50         OPT 1529.9995       18 0.032
NLP0014I            51         OPT -1.2782029e-05       15 0.028
NLP0014I            52         OPT 1529.9995       14 0.02
NLP0014I            53         OPT -1.2798574e-05       15 0.036
NLP0014I            54         OPT 1359.9995       18 0.032
NLP0014I            55         OPT -1.2798434e-05       15 0.032
NLP0014I            56         OPT 1359.9995       17 0.032
NLP0014I            57         OPT 2399.9993       19 0.036
NLP0014I            58         OPT 2399.9996       16 0.028
NLP0014I            59         OPT 2399.9993       21 0.044
NLP0014I            60         OPT 4939.9987       19 0.044
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT 4159.9983       24 0.044
NLP0014I            62         OPT 3759.999       21 0.04
NLP0014I            63         OPT 3759.999       19 0.04
NLP0014I            64         OPT 3759.999       27 0.052
NLP0014I            65         OPT 3759.999       19 0.044
NLP0014I            66      INFEAS 0.11370186      109 0.268
NLP0014I            67         OPT 5458.531       39 0.096
NLP0014I            68      INFEAS 0.077078883       70 0.156
NLP0014I            69      INFEAS 0.0047353811      255 0.572
NLP0014I            70         OPT 41737.441       68 0.176
NLP0014I            71      INFEAS 0.12989919      544 1.276
NLP0014I            72         OPT 41737.441       98 0.248
NLP0012I 
              Num      Status      Obj             It       time                 Location
