numerics/lpfeastol = 1e-08
presolving:
(round 1, fast)       1890 del vars, 2520 del conss, 0 add conss, 1890 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.5s) probing cycle finished: starting next cycle
presolving (2 rounds: 2 fast, 1 medium, 1 exhaustive):
 1890 deleted vars, 2520 deleted constraints, 0 added constraints, 1890 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 1260 implications, 0 cliques
presolved problem has 1891 variables (630 bin, 0 int, 0 impl, 1261 cont) and 716 constraints
     86 constraints of type <linear>
    630 constraints of type <quadratic>
Presolving Time: 0.50
numerics/lpfeastol = 1e-08

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |   929 |     - |  19M| 0.000000e+00 |      --      |    Inf 
T     1 |     0 |   929 |     - |  19M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 |   998 |     - |  19M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 |   998 |     - |  19M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 |  1025 |     - |  19M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 |  1121 |     - |  19M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 |  1243 |     - |  19M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 |  1468 |     - |  19M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 |  1671 |     - |  19M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 |  7751 |     - |  30M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 |  8456 |     - |  30M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 |  9179 |     - |  30M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 | 10015 |     - |  30M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 | 10819 |     - |  31M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 | 11856 |     - |  32M| 0.000000e+00 | 2.620228e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 12936 |     - |  32M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 | 14139 |     - |  32M| 0.000000e+00 | 2.620228e+02 |    Inf 
      1 |     0 | 16046 |     - |  32M| 4.033249e-02 | 2.620228e+02 |  Large 
      1 |     0 | 16046 |     - |  32M| 4.033249e-02 | 2.620228e+02 |  Large 
      1 |     0 | 17621 |     - |  32M| 1.297510e-01 | 2.620228e+02 |  Large 
      1 |     0 | 17621 |     - |  32M| 1.297510e-01 | 2.620228e+02 |  Large 
      1 |     0 | 19629 |     - |  34M| 6.970378e-01 | 2.620228e+02 |  Large 
      1 |     0 | 19629 |     - |  34M| 6.970378e-01 | 2.620228e+02 |  Large 
      1 |     2 | 19629 |     - |  34M| 6.970378e-01 | 2.620228e+02 |  Large 
    100 |   101 |367994 |3571.1 |  59M| 2.536311e+00 | 2.620228e+02 |  Large 
    200 |   201 |923857 |4569.9 |  78M| 2.926052e+00 | 2.620228e+02 |8854.82%
    300 |   297 |  1494k|4950.7 | 111M| 2.980746e+00 | 2.620228e+02 |8690.51%
    400 |   395 |  1993k|4960.9 | 137M| 3.008908e+00 | 2.620228e+02 |8608.24%
    500 |   495 |  2487k|4956.2 | 162M| 3.363592e+00 | 2.620228e+02 |7689.97%
    600 |   591 |  2917k|4845.9 | 183M| 3.458471e+00 | 2.620228e+02 |7476.26%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
    700 |   685 |  3335k|4751.0 | 202M| 3.511447e+00 | 2.620228e+02 |7361.96%
    800 |   781 |  3731k|4652.2 | 223M| 3.517267e+00 | 2.620228e+02 |7349.61%
