Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -2.239964e-05       27 0.088
NLP0014I             2         OPT -2.2399026e-05       17 0.04
NLP0014I             3         OPT -2.2158059e-05       43 0.128
NLP0014I             4         OPT -2.239964e-05       18 0.048
NLP0014I             5         OPT -2.2399288e-05       15 0.036
NLP0014I             6         OPT -2.2399639e-05       18 0.044
NLP0014I             7         OPT -2.239964e-05       34 0.092
NLP0014I             8         OPT -2.2399089e-05       17 0.048
NLP0014I             9      INFEAS 0.17051432       33 0.104
NLP0014I            10         OPT -2.2399566e-05       16 0.044
NLP0014I            11         OPT -2.2399639e-05       26 0.084
NLP0014I            12         OPT -2.2399639e-05       17 0.052
NLP0014I            13         OPT -2.2306036e-05       20 0.056
NLP0014I            14         OPT -2.2399639e-05       17 0.052
NLP0014I            15         OPT -2.2399624e-05       35 0.128
NLP0014I            16         OPT -2.2399473e-05       17 0.048
NLP0014I            17         OPT -2.2399378e-05       53 0.18
NLP0014I            18         OPT -2.2399518e-05       16 0.044
NLP0014I            19         OPT -2.2240571e-05       22 0.064
NLP0014I            20         OPT -2.239958e-05       16 0.044
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21      INFEAS 2.8421709e-14       52 0.188
 Very small infeasibility:  2.8421709e-14
NLP0014I            22         OPT -2.2399557e-05       16 0.044
NLP0014I            23         OPT -2.239964e-05       37 0.112
NLP0014I            24         OPT -2.2399639e-05       16 0.044
NLP0014I            25         OPT -2.2389701e-05       34 0.116
NLP0014I            26         OPT -2.2396758e-05       16 0.048
NLP0014I            27         OPT 1679.9996       18 0.048
NLP0014I            28         OPT -2.2397676e-05       16 0.04
NLP0014I            29         OPT 1679.9996       18 0.04
NLP0014I            30         OPT -2.239772e-05       16 0.044
NLP0014I            31         OPT 1839.9996       18 0.044
NLP0014I            32         OPT -2.239834e-05       16 0.048
NLP0014I            33         OPT 1839.9996       16 0.044
NLP0014I            34         OPT -2.2396549e-05       16 0.04
NLP0014I            35         OPT 1149.9996       19 0.052
NLP0014I            36         OPT -2.2396552e-05       16 0.04
