Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -2.2395222e-05       50 0.284
NLP0014I             2         OPT -2.2342352e-05       26 0.14
NLP0014I             3         OPT 1679.9997       50 0.28
NLP0014I             4         OPT -2.2339559e-05       34 0.216
NLP0014I             5         OPT 1679.9997       54 0.288
NLP0014I             6         OPT -2.2342353e-05       26 0.144
NLP0014I             7         OPT 1839.9997       33 0.152
NLP0014I             8      FAILED 0.017082979       74 0.42
NLP0014I *           1         OPT -2.239964e-05       36 0.196   resolve robustness
NLP0014I            10         OPT 1839.9997       27 0.108
NLP0014I            11         OPT -2.2399641e-05       26 0.12
NLP0014I            12         OPT 4835.405      524 2.816
NLP0014I            13         OPT -2.2393102e-05       36 0.148
NLP0014I            14         OPT 3299.9996       40 0.18
NLP0014I            15         OPT -2.2399639e-05       21 0.092
NLP0014I            16         OPT 2159.9997       56 0.236
NLP0014I            17         OPT -2.2399639e-05       20 0.092
NLP0014I            18         OPT 2159.9997       27 0.116
NLP0014I            19         OPT -2.239964e-05       22 0.096
NLP0014I            20         OPT 2299.9997       32 0.148
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -2.2399641e-05       22 0.1
NLP0014I            22         OPT 2299.9997       29 0.12
NLP0014I            23         OPT -2.239964e-05       22 0.104
NLP0014I            24         OPT 1149.9997       25 0.104
NLP0014I            25         OPT -2.2399639e-05       22 0.1
NLP0014I            26         OPT 1149.9997       38 0.156
NLP0014I            27         OPT -2.2399641e-05       44 0.18
NLP0014I            28         OPT 1379.9995       30 0.132
NLP0014I            29         OPT -2.2399639e-05       22 0.104
NLP0014I            30         OPT 1379.9995       28 0.124
NLP0014I            31         OPT -2.2398175e-05       23 0.1
NLP0014I            32         OPT 1839.9995       28 0.12
NLP0014I            33         OPT -2.239964e-05       37 0.152
NLP0014I            34         OPT 1839.9995       31 0.128
NLP0014I            35         OPT -2.239964e-05       23 0.116
NLP0014I            36         OPT 1919.9995       30 0.124
NLP0014I            37         OPT -2.239964e-05       23 0.112
NLP0014I            38         OPT 1919.9995       34 0.152
NLP0014I            39         OPT -2.2399639e-05       33 0.148
NLP0014I            40         OPT 3024.9995       39 0.16
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT -2.239964e-05       23 0.1
NLP0014I            42         OPT 3024.9995       26 0.108
NLP0014I            43         OPT -2.239964e-05       32 0.136
NLP0014I            44         OPT 2069.9995       31 0.132
NLP0014I            45         OPT -2.2399642e-05       22 0.096
NLP0014I            46         OPT 2069.9995       33 0.132
NLP0014I            47         OPT -2.2399639e-05       29 0.132
NLP0014I            48         OPT 2159.9995       33 0.14
NLP0014I            49         OPT -2.2399641e-05       24 0.108
NLP0014I            50         OPT 2159.9995       49 0.236
NLP0014I            51         OPT -2.2399641e-05       35 0.152
NLP0014I            52         OPT -2.2399641e-05       98 0.528
NLP0014I            53         OPT -2.2399639e-05       30 0.128
NLP0014I            54         OPT -2.2399629e-05       76 0.364
NLP0014I            55         OPT -2.239964e-05       34 0.16
NLP0014I            56         OPT -2.2399641e-05       24 0.112
NLP0014I            57         OPT -2.2399639e-05       26 0.132
NLP0014I            58      FAILED 459.50627     3000 19.28
NLP0014I *           1      INFEAS 0.00060566749       86 0.368   resolve robustness
NLP0014I            60         OPT -2.2398495e-05       44 0.236
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT 670.53862     1845 11.912
NLP0014I            62         OPT -2.2399639e-05       27 0.112
NLP0014I            63      FAILED 1946.515     3000 20.02
NLP0014I *           1      INFEAS 0.0030196535       76 0.316   resolve robustness
