numerics/lpfeastol = 1e-08
feasible solution found by trivial heuristic after 0.0 seconds, objective value 0.000000e+00
presolving:
(round 1, fast)       2836 del vars, 2910 del conss, 0 add conss, 4779 chg bounds, 0 chg sides, 0 chg coeffs, 4 upgd conss, 0 impls, 0 clqs
(round 2, fast)       2838 del vars, 2910 del conss, 0 add conss, 4984 chg bounds, 0 chg sides, 0 chg coeffs, 4 upgd conss, 0 impls, 0 clqs
(round 3, exhaustive) 2838 del vars, 2914 del conss, 47 add conss, 4984 chg bounds, 0 chg sides, 0 chg coeffs, 4 upgd conss, 0 impls, 0 clqs
(round 4, fast)       2838 del vars, 2914 del conss, 47 add conss, 5027 chg bounds, 0 chg sides, 0 chg coeffs, 4 upgd conss, 0 impls, 0 clqs
(round 5, exhaustive) 2838 del vars, 2914 del conss, 47 add conss, 5027 chg bounds, 0 chg sides, 0 chg coeffs, 209 upgd conss, 0 impls, 0 clqs
   (0.0s) probing cycle finished: starting next cycle
presolving (6 rounds: 6 fast, 3 medium, 3 exhaustive):
 2838 deleted vars, 2914 deleted constraints, 47 added constraints, 5027 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 1252 implications, 9 cliques
presolved problem has 341 variables (73 bin, 0 int, 0 impl, 268 cont) and 288 constraints
     43 constraints of type <soc>
    205 constraints of type <varbound>
     24 constraints of type <linear>
     16 constraints of type <quadratic>
transformed objective value is always integral (scale: 1)
Presolving Time: 0.02
numerics/lpfeastol = 1e-08

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
t     1 |     0 |     0 |     - |  13M|-3.891800e+04 |-1.178000e+03 |3203.74%
      1 |     0 |   229 |     - |  13M|-3.391147e+04 |-1.178000e+03 |2778.73%
      1 |     0 |   348 |     - |  16M|-3.096115e+04 |-1.178000e+03 |2528.28%
      1 |     0 |   511 |     - |  20M|-2.976720e+04 |-1.178000e+03 |2426.93%
      1 |     0 |   647 |     - |  21M|-2.952667e+04 |-1.178000e+03 |2406.51%
      1 |     0 |   876 |     - |  21M|-2.916585e+04 |-1.178000e+03 |2375.88%
      1 |     0 |  1008 |     - |  21M|-2.898717e+04 |-1.178000e+03 |2360.71%
      1 |     0 |  1141 |     - |  21M|-2.890908e+04 |-1.178000e+03 |2354.08%
      1 |     0 |  1239 |     - |  21M|-2.885016e+04 |-1.178000e+03 |2349.08%
      1 |     0 |  1340 |     - |  21M|-2.882415e+04 |-1.178000e+03 |2346.87%
      1 |     0 |  1494 |     - |  21M|-2.877810e+04 |-1.178000e+03 |2342.96%
      1 |     0 |  1589 |     - |  21M|-2.874597e+04 |-1.178000e+03 |2340.24%
      1 |     0 |  1688 |     - |  21M|-2.868793e+04 |-1.178000e+03 |2335.31%
      1 |     0 |  1739 |     - |  21M|-2.868653e+04 |-1.178000e+03 |2335.19%
      1 |     0 |  1770 |     - |  21M|-2.868570e+04 |-1.178000e+03 |2335.12%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  1812 |     - |  21M|-2.867683e+04 |-1.178000e+03 |2334.37%
      1 |     0 |  1882 |     - |  21M|-2.864872e+04 |-1.178000e+03 |2331.98%
      1 |     0 |  1908 |     - |  21M|-2.864677e+04 |-1.178000e+03 |2331.81%
      1 |     0 |  1938 |     - |  22M|-2.864647e+04 |-1.178000e+03 |2331.79%
      1 |     0 |  1965 |     - |  22M|-2.864632e+04 |-1.178000e+03 |2331.78%
      1 |     0 |  1973 |     - |  22M|-2.864631e+04 |-1.178000e+03 |2331.77%
      1 |     0 |  1986 |     - |  22M|-2.864629e+04 |-1.178000e+03 |2331.77%
      1 |     2 |  3689 |     - |  22M|-2.859023e+04 |-1.178000e+03 |2327.01%
    100 |    83 | 21350 | 195.6 |  26M|-2.857043e+04 |-1.178000e+03 |2325.33%
    200 |   171 | 31813 | 149.9 |  28M|-2.853438e+04 |-1.178000e+03 |2322.27%
N   201 |   152 | 31823 | 149.2 |  28M|-2.853438e+04 |-2.139600e+04 |  33.36%
    300 |   249 | 43299 | 138.2 |  29M|-2.842602e+04 |-2.139600e+04 |  32.86%
    400 |   345 | 57864 | 140.0 |  32M|-2.827329e+04 |-2.139600e+04 |  32.14%
N   416 |   264 | 59698 | 139.1 |  32M|-2.826102e+04 |-2.515800e+04 |  12.33%
    500 |   324 | 69604 | 135.5 |  32M|-2.826004e+04 |-2.515800e+04 |  12.33%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
    600 |   390 | 77206 | 125.6 |  32M|-2.813017e+04 |-2.515800e+04 |  11.81%
    700 |   464 | 87647 | 122.5 |  36M|-2.810915e+04 |-2.515800e+04 |  11.73%
    800 |   524 | 93194 | 114.2 |  38M|-2.810915e+04 |-2.515800e+04 |  11.73%
    900 |   592 |100988 | 110.1 |  39M|-2.810915e+04 |-2.515800e+04 |  11.73%
   1000 |   664 |108935 | 107.1 |  41M|-2.809100e+04 |-2.515800e+04 |  11.66%
   1100 |   728 |119483 | 106.9 |  42M|-2.805626e+04 |-2.515800e+04 |  11.52%
   1200 |   806 |127805 | 104.9 |  43M|-2.804709e+04 |-2.515800e+04 |  11.48%
   1300 |   876 |133682 | 101.4 |  46M|-2.803070e+04 |-2.515800e+04 |  11.42%
   1400 |   938 |138135 |  97.3 |  46M|-2.803070e+04 |-2.515800e+04 |  11.42%
   1500 |   996 |143345 |  94.3 |  47M|-2.802572e+04 |-2.515800e+04 |  11.40%
   1600 |  1074 |150023 |  92.6 |  50M|-2.801512e+04 |-2.515800e+04 |  11.36%
   1700 |  1136 |154280 |  89.6 |  52M|-2.799695e+04 |-2.515800e+04 |  11.28%
N  1711 |  1059 |154533 |  89.2 |  52M|-2.799695e+04 |-2.537000e+04 |  10.35%
   1800 |  1120 |164469 |  90.3 |  52M|-2.798573e+04 |-2.537000e+04 |  10.31%
   1900 |  1182 |169181 |  88.0 |  53M|-2.798573e+04 |-2.537000e+04 |  10.31%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   2000 |  1248 |179729 |  88.9 |  54M|-2.794004e+04 |-2.537000e+04 |  10.13%
   2100 |  1316 |187683 |  88.5 |  56M|-2.793705e+04 |-2.537000e+04 |  10.12%
   2200 |  1370 |194037 |  87.3 |  57M|-2.793479e+04 |-2.537000e+04 |  10.11%
