Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -0.12564633       22 1.892
NLP0014I             2         OPT -0.12527846       18 1.36
NLP0014I             3         OPT -0.12564633       19 1.496
NLP0014I             4         OPT -0.12415487       20 1.516
NLP0014I             5         OPT -0.12564633       21 1.54
NLP0014I             6         OPT -0.12414612       19 1.436
NLP0014I             7         OPT -0.12564633       21 1.576
NLP0014I             8         OPT -0.12390518       18 1.388
NLP0014I             9         OPT -0.12564633       19 1.476
NLP0014I            10         OPT -0.12463156       19 1.516
NLP0014I            11         OPT -0.12564633       20 1.54
NLP0014I            12         OPT -0.1253992       18 1.38
NLP0014I            13         OPT -0.12564633       19 1.4
NLP0014I            14         OPT -0.12519737       19 1.516
NLP0014I            15         OPT -0.12564633       20 1.476
NLP0014I            16         OPT -0.12376751       19 1.48
NLP0014I            17         OPT -0.12564633       21 1.632
NLP0014I            18         OPT -0.1238784       20 1.548
NLP0014I            19         OPT -0.12564633       20 1.472
NLP0014I            20         OPT -0.12412569       19 1.476
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -0.12564633       19 1.476
NLP0014I            22         OPT -0.12543704       18 1.34
NLP0014I            23         OPT -0.12564633       21 1.604
NLP0014I            24         OPT -0.12549659       19 1.544
NLP0014I            25         OPT -0.12564633       20 1.552
NLP0014I            26         OPT -0.1253522       19 1.476
NLP0014I            27         OPT -0.12564633       20 1.58
NLP0014I            28         OPT -0.12357876       19 1.384
NLP0014I            29         OPT -0.12564633       21 1.632
NLP0014I            30         OPT -0.12517759       18 1.332
NLP0014I            31         OPT -0.12564633       20 1.584
NLP0014I            32         OPT -0.12415274       19 1.504
NLP0014I            33         OPT -0.12564633       19 1.444
NLP0014I            34         OPT -0.12525537       19 1.476
NLP0014I            35         OPT -0.12564633       20 1.572
NLP0014I            36         OPT -0.12364892       19 1.496
NLP0014I            37         OPT -0.12564633       20 1.464
NLP0014I            38         OPT -0.12539516       20 1.564
NLP0014I            39         OPT -0.12564633       20 1.552
NLP0014I            40         OPT -0.12518989       20 1.56
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT -0.12564633       20 1.588
NLP0014I            42         OPT -0.12554491       21 1.628
NLP0014I            43         OPT -0.12564633       20 1.552
NLP0014I            44         OPT -0.1252254       21 1.624
NLP0014I            45         OPT -0.12564633       20 1.584
NLP0014I            46         OPT -0.12544248       21 1.616
NLP0014I            47         OPT -0.12564633       20 1.532
NLP0014I            48         OPT -0.12560602       20 1.488
NLP0014I            49         OPT -0.12564633       20 1.592
NLP0014I            50         OPT -0.12556719       20 1.576
NLP0014I            51         OPT -0.12564633       20 1.544
NLP0014I            52         OPT -0.12562898       19 1.416
NLP0014I            53         OPT -0.12564633       21 1.644
NLP0014I            54         OPT -0.12556614       21 1.676
NLP0014I            55         OPT -0.12564633       20 1.584
NLP0014I            56         OPT -0.12563175       20 1.556
NLP0014I            57         OPT -0.12564633       21 1.624
NLP0014I            58         OPT -0.12549341       19 1.56
NLP0014I            59         OPT -0.12564633       20 1.568
NLP0014I            60         OPT -0.12556914       19 1.588
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT -0.12564633       20 1.56
NLP0014I            62         OPT -0.12562039       20 1.58
NLP0014I            63         OPT -0.12564633       20 1.556
NLP0014I            64         OPT -0.12562719       20 1.548
NLP0014I            65         OPT -0.12564633       20 1.576
NLP0014I            66         OPT -0.12563657       20 1.532
NLP0014I            67         OPT -0.12564633       21 1.66
NLP0014I            68         OPT -0.12545086       18 1.36
NLP0014I            69         OPT -0.12564633       20 1.564
NLP0014I            70         OPT -0.12563946       20 1.6
NLP0014I            71         OPT -0.12564633       20 1.612
NLP0014I            72         OPT -0.12564395       19 1.512
NLP0014I            73         OPT -0.12564633       21 1.632
NLP0014I            74         OPT -0.12551106       18 1.316
NLP0014I            75         OPT -0.12564633       18 1.412
NLP0014I            76         OPT -0.12564501       19 1.476
NLP0014I            77         OPT -0.12564633       21 1.624
NLP0014I            78         OPT -0.12564536       20 1.592
NLP0014I            79         OPT -0.12564633       21 1.62
NLP0014I            80         OPT -0.12564633       19 1.524
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            81         OPT -0.12564633       20 1.548
NLP0014I            82         OPT -0.12564633       19 1.516
