Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -2.2399641e-05       18 0.044
NLP0014I             2         OPT -2.2395448e-05       16 0.032
NLP0014I             3         OPT 3024.9991       14 0.032
NLP0014I             4         OPT -2.2395485e-05       16 0.036
NLP0014I             5         OPT 3024.9991       14 0.024
NLP0014I             6         OPT -2.2395509e-05       16 0.032
NLP0014I             7         OPT 2069.9992       14 0.028
NLP0014I             8         OPT -2.2395467e-05       16 0.032
NLP0014I             9         OPT 2159.9992       15 0.032
NLP0014I            10         OPT -2.2395371e-05       16 0.036
NLP0014I            11         OPT 2069.9992       14 0.028
NLP0014I            12         OPT -2.2395449e-05       16 0.036
NLP0014I            13         OPT 2159.9992       15 0.028
NLP0014I            14         OPT -2.2394104e-05       15 0.032
NLP0014I            15         OPT 1919.9992       15 0.028
NLP0014I            16         OPT -2.2394142e-05       15 0.036
NLP0014I            17         OPT 1839.9992       15 0.032
NLP0014I            18         OPT -2.2394064e-05       15 0.032
NLP0014I            19         OPT 1919.9992       15 0.032
NLP0014I            20         OPT -2.2393992e-05       15 0.032
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT 1839.9992       15 0.032
NLP0014I            22         OPT -2.2394691e-05       15 0.032
NLP0014I            23         OPT 1379.9992       17 0.036
NLP0014I            24         OPT -2.2394611e-05       15 0.028
NLP0014I            25         OPT 1379.9992       17 0.036
NLP0014I            26         OPT -2.2335248e-05       22 0.048
NLP0014I            27         OPT -2.2366991e-05       29 0.064
NLP0014I            28         OPT -2.2361852e-05       23 0.044
NLP0014I            29         OPT -2.239964e-05       30 0.072
NLP0014I            30         OPT -2.239964e-05       24 0.052
NLP0014I            31         OPT -2.2373059e-05       19 0.036
NLP0014I            32         OPT -2.2398715e-05       19 0.036
NLP0014I            33         OPT -2.239964e-05       31 0.084
NLP0014I            34         OPT -2.2390985e-05       22 0.04
NLP0014I            35         OPT -2.2399648e-05       69 0.212
NLP0014I            36         OPT -2.2321001e-05       24 0.044
NLP0014I            37         OPT -2.2399638e-05       46 0.12
NLP0014I            38         OPT -2.2399365e-05       26 0.06
NLP0014I            39         OPT -2.239964e-05       35 0.092
NLP0014I            40         OPT -2.2234846e-05       21 0.044
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT -2.239927e-05       23 0.056
NLP0014I            42         OPT -2.2397144e-05       15 0.032
NLP0014I            43         OPT 1149.9995       17 0.036
NLP0014I            44         OPT -2.2397227e-05       15 0.028
NLP0014I            45         OPT 1149.9995       17 0.028
NLP0014I            46         OPT -2.2397298e-05       16 0.032
NLP0014I            47         OPT 2299.9995       16 0.028
NLP0014I            48         OPT -2.2397319e-05       16 0.036
NLP0014I            49         OPT 2159.9995       17 0.036
NLP0014I            50         OPT -2.2395471e-05       18 0.04
NLP0014I            51         OPT 2299.9995       16 0.032
NLP0014I            52         OPT -2.2395455e-05       18 0.044
NLP0014I            53         OPT 2159.9995       17 0.032
NLP0014I            54         OPT -2.239534e-05       18 0.044
NLP0014I            55         OPT 1679.9995       17 0.036
NLP0014I            56         OPT -2.239964e-05       18 0.036
NLP0014I            57         OPT 1839.9995       15 0.032
NLP0014I            58         OPT -2.2397303e-05       16 0.036
NLP0014I            59         OPT 1679.9995       15 0.032
NLP0014I            60         OPT -2.2397532e-05       16 0.032
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT 1839.9995       15 0.032
NLP0014I            62         OPT -2.2395329e-05       18 0.04
NLP0014I            63         OPT 3299.9994       15 0.032
NLP0014I            64         OPT -2.2397304e-05       16 0.036
NLP0014I            65         OPT 3299.9994       15 0.032
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible -1.7976931e+308 (2.72 seconds)
NLP0014I            66         OPT -2.2395329e-05       18 0.036
NLP0014I            67         OPT 3299.9994       15 0.032
NLP0014I            68         OPT -2.2399638e-05       16 0.032
NLP0014I            69         OPT 3024.9991       13 0.032
NLP0014I            70         OPT -2.2395952e-05       15 0.036
NLP0014I            71         OPT 2159.9992       12 0.024
NLP0014I            72         OPT -2.2397308e-05       15 0.032
NLP0014I            73         OPT 2069.9992       16 0.04
NLP0014I            74         OPT 3299.9989       18 0.036
NLP0014I            75         OPT 3024.9991       19 0.036
NLP0014I            76         OPT 3024.9991       18 0.04
NLP0014I            77         OPT 5934.998       16 0.036
NLP0014I            78         OPT 3024.9991       14 0.032
NLP0014I            79         OPT 3834.9988       19 0.04
NLP0014I            80         OPT 3024.9991       14 0.028
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            81         OPT 5964.998       13 0.028
NLP0014I            82         OPT 3024.9991       18 0.044
NLP0014I            83         OPT 3924.9987       28 0.052
NLP0014I            84         OPT 3024.9991       14 0.032
NLP0014I            85         OPT 3024.9991       13 0.032
NLP0014I            86         OPT 3024.9991       14 0.032
NLP0014I            87         OPT 3024.9991       24 0.048
NLP0014I            88         OPT 3024.9991       21 0.048
NLP0014I            89         OPT 3564.9988       20 0.044
NLP0014I            90         OPT 3024.9991       21 0.052
NLP0014I            91         OPT 4134.9982       34 0.052
NLP0014I            92         OPT 5184.9981       22 0.048
NLP0014I            93         OPT 5184.9986       26 0.056
NLP0014I            94         OPT 6504.9974       25 0.056
NLP0014I            95         OPT 6064.9979       22 0.048
NLP0014I            96         OPT 6064.9979       22 0.048
NLP0014I            97         OPT 9894.9968       21 0.04
NLP0014I            98         OPT 7024.9974       21 0.048
NLP0014I            99         OPT 7174.9972       23 0.044
NLP0014I           100         OPT 7024.9974       31 0.076
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           101         OPT 7024.9974       30 0.072
NLP0014I           102         OPT 7024.9974       37 0.096
NLP0014I           103      INFEAS 0.22972732      190 0.448
NLP0014I           104         OPT 7024.9974       32 0.076
NLP0014I           105         OPT 52430.393       53 0.136
NLP0014I           106         OPT 47816.665       34 0.088
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT 47816.673       12 0.024
Cbc0004I Integer solution of 47816.673 found after 1047 iterations and 41 nodes (5.11 seconds)
NLP0014I           107         OPT 5369.9981       18 0.04
NLP0014I           108         OPT 5094.9983       19 0.04
NLP0014I           109         OPT 5094.9983       27 0.064
NLP0014I           110         OPT 5094.9983       28 0.072
NLP0014I           111         OPT 5094.9983       30 0.084
NLP0014I           112         OPT 47827.691       36 0.084
NLP0014I           113         OPT 5094.9983       24 0.056
NLP0014I           114         OPT 7254.9978       46 0.124
NLP0014I           115         OPT 5094.9983       43 0.116
NLP0014I           116         OPT 6774.9978       39 0.116
NLP0014I           117         OPT 5094.9983       44 0.116
NLP0014I           118      INFEAS 10.417399      100 0.264
NLP0014I           119         OPT 5094.9983       26 0.072
NLP0014I           120         OPT 8004.9972       37 0.088
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           121         OPT 5094.9983       31 0.068
NLP0014I           122         OPT 7394.9978       35 0.1
NLP0014I           123         OPT 5094.9983       27 0.068
NLP0014I           124         OPT 7614.9971       40 0.1
NLP0014I           125         OPT 6774.9973       30 0.076
NLP0014I           126         OPT 5904.998       45 0.108
NLP0014I           127         OPT 5904.998       48 0.124
NLP0014I           128         OPT 8204.9975       41 0.092
NLP0014I           129         OPT 5904.998       40 0.104
NLP0014I           130         OPT 7054.9975       37 0.092
NLP0014I           131         OPT 7554.9961       40 0.112
NLP0014I           132         OPT 8064.9975       69 0.2
NLP0014I           133         OPT 8704.9952       63 0.188
NLP0014I           134         OPT 7554.9961       44 0.12
NLP0014I           135         OPT 7554.9961       53 0.128
NLP0014I           136      INFEAS 0.69886729      102 0.24
NLP0014I           137      INFEAS 53.266824      126 0.324
NLP0014I           138         OPT 7554.9961       38 0.092
NLP0014I             2         OPT 7554.9986       12 0.024
NLP0014I             3         OPT 7554.9986       12 0.024
Cbc0004I Integer solution of 7554.9986 found after 2473 iterations and 73 nodes (8.84 seconds)
NLP0014I           139         OPT 2159.9992       12 0.028
NLP0014I           140         OPT 4229.9984       12 0.028
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           141         OPT 2159.9992       23 0.052
NLP0014I           142         OPT 2159.9992       24 0.056
NLP0014I           143         OPT 2159.9992       21 0.056
NLP0014I           144         OPT 43571.373       50 0.136
NLP0014I           145         OPT 5459.9981       26 0.06
NLP0014I           146         OPT 5184.9983       24 0.056
NLP0014I           147         OPT 5184.9983       32 0.076
NLP0014I           148         OPT 7344.9978       27 0.068
NLP0014I           149         OPT 5184.9983       25 0.068
NLP0014I           150         OPT 7344.9978       26 0.068
NLP0014I           151         OPT 5184.9983       31 0.076
NLP0014I           152         OPT 7484.9978       36 0.084
NLP0014I           153         OPT 5184.9983       29 0.068
NLP0014I           154      FAILED 7028.136       55 0.152
NLP0014I *           1         OPT 7024.9978       56 0.144   resolve robustness
NLP0014I           156         OPT 5184.9983       87 0.204
NLP0014I           157      INFEAS 5.7255495       51 0.132
NLP0014I           158         OPT 5184.9983       90 0.2
NLP0014I           159         OPT 7484.9978      100 0.244
NLP0014I           160         OPT 5184.9983       86 0.208
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I           161         OPT 5184.9983       98 0.252
NLP0014I           162         OPT 7024.9973      106 0.264
NLP0014I           163         OPT 7614.9971      115 0.312
NLP0014I           164         OPT 7024.9973      121 0.296
NLP0014I           165         OPT 10294.996      108 0.28
NLP0014I           166      INFEAS 53.204578      139 0.352
Cbc0010I After 100 nodes, 32 on tree, 7554.9986 best solution, best possible 2159.9992 (12.86 seconds)
