Bonmin 1.8.2 using Cbc 2.9.8 and Ipopt 3.12.1
bonmin: bonmin.algorithm="B-BB"
bonmin.time_limit=3600.0
halt_on_ampl_error=yes
bonmin.allowable_fraction_gap=1.0e-5
bonmin.oa_log_level=1
bonmin.bb_log_level=1


******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1         OPT -16248.511       68 1.512
NLP0014I             2         OPT -16198.635       26 0.644
NLP0014I             3         OPT -16165.401       20 0.44
NLP0014I             4         OPT -16175.86       20 0.472
NLP0014I             5         OPT -16177.107       23 0.488
NLP0014I             6         OPT -16134.096       20 0.36
NLP0014I             7         OPT -15708.689       24 0.528
NLP0014I             8         OPT -16074.182       24 0.572
NLP0014I             9         OPT -15745.918       58 0.976
NLP0014I            10         OPT -15908.921       24 0.608
NLP0014I            11         OPT -16029.057       27 0.62
NLP0014I            12         OPT -16230.806       23 0.528
NLP0014I            13         OPT -15890.589       21 0.492
NLP0014I            14         OPT -16178.316       22 0.428
NLP0014I            15         OPT -15593.967       28 0.6
NLP0014I            16         OPT -16169.828       29 0.64
NLP0014I            17         OPT -15532.959       25 0.44
NLP0014I            18         OPT -16006.023       22 0.468
NLP0014I            19         OPT -15779.8       51 1.068
NLP0014I            20         OPT -16166.879       22 0.516
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            21         OPT -14809.129       28 0.54
NLP0014I            22         OPT -16211.78       23 0.556
NLP0014I            23         OPT -16087.76       35 0.668
NLP0014I            24         OPT -16202.024       22 0.504
NLP0014I            25         OPT -16236.608       30 0.524
NLP0014I            26         OPT -16215.295       24 0.572
NLP0014I            27         OPT -16239.037       25 0.588
NLP0014I            28         OPT -16196.67       23 0.536
NLP0014I            29         OPT -15599.446       23 0.492
NLP0014I            30         OPT -16221.578       24 0.524
NLP0014I            31         OPT -15938.468       27 0.472
NLP0014I            32         OPT -16039.276       22 0.484
NLP0014I            33         OPT -16180.757       27 0.468
NLP0014I            34         OPT -16100.093       26 0.556
NLP0014I            35         OPT -16238.796       23 0.492
NLP0014I            36         OPT -16000.326       25 0.6
NLP0014I            37         OPT -15452.865       29 0.692
NLP0014I            38         OPT -16238.3       22 0.516
NLP0014I            39         OPT -15850.81       23 0.464
NLP0014I            40         OPT -15971.707       22 0.512
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            41         OPT -16220.756       22 0.432
NLP0014I            42         OPT -16238.926       23 0.544
NLP0014I            43         OPT -15124.925       36 0.744
NLP0014I            44         OPT -16232.753       49 1.212
NLP0014I            45         OPT -14710.328       22 0.396
NLP0014I            46         OPT -15603.772       25 0.596
NLP0014I            47         OPT -15284.691       23 0.508
NLP0014I            48         OPT -16025.538       21 0.388
NLP0014I            49         OPT -16246.19       25 0.58
NLP0014I            50         OPT -15818.495       21 0.504
NLP0014I            51         OPT -16247.572       24 0.556
NLP0014I            52         OPT -15789.356       22 0.48
NLP0014I            53         OPT -16248.176       24 0.588
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible -1.7976931e+308 (29.23 seconds)
NLP0014I            54         OPT -15603.772       25 0.596
NLP0014I            55         OPT -15601.668       24 0.652
NLP0014I            56         OPT -15587.099       27 0.716
NLP0014I            57         OPT -15284.691       23 0.508
NLP0014I            58         OPT -15590.786       26 0.68
NLP0014I            59         OPT -14014.804       32 0.712
NLP0014I            60         OPT -15378.315       35 0.792
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            61         OPT -15377.689       25 0.568
NLP0014I            62         OPT -13986.265       28 0.552
NLP0014I            63         OPT -14608.6       28 0.612
NLP0014I            64         OPT -14039.05       29 0.572
NLP0014I            65         OPT -14607.665       29 0.66
NLP0014I            66         OPT -15377.689       25 0.572
NLP0014I            67         OPT -13986.265       28 0.548
NLP0014I            68         OPT -13980.808       28 0.516
NLP0014I            69         OPT -13870.417       33 0.568
NLP0014I            70         OPT -13938.733       31 0.68
NLP0014I            71         OPT -13955.376       30 0.516
NLP0014I            72         OPT -15199.089       23 0.516
NLP0014I            73         OPT -14559.474       31 0.716
NLP0014I            74         OPT -14535.272       44 0.908
NLP0014I            75      INFEAS 16.848492       32 0.624
NLP0014I            76         OPT -14535.272       44 0.904
NLP0014I            77         OPT -15188.587       26 0.568
NLP0014I            78         OPT -15185.965       25 0.544
NLP0014I            79         OPT -14972.373       28 0.488
NLP0014I            80         OPT -14114.549       23 0.464
NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I            81         OPT -13688.883       27 0.62
NLP0014I            82         OPT -14114.536       24 0.444
